year,month,day,hour,doy,index,tto,tts,psi,LST_Day_1km,Emis_31,Emis_32
2019,5,14,11,134,3203.0,58.0,31.05789887271761,57.1127970199351,14.590000000000032,0.982,0.976
2019,5,16,11,136,3251.0,49.0,30.63166015912968,56.678122144452544,20.99000000000001,0.982,0.982
2019,5,26,10,146,3490.0,36.0,36.36605926440591,32.611673222899256,21.870000000000005,0.986,0.986
2019,6,13,10,164,3922.0,49.0,34.840162660772165,30.158120095839777,15.610000000000014,0.984,0.982
2019,6,19,11,170,4067.0,37.0,26.8317651260319,52.255306159047336,18.350000000000023,0.986,0.986
2019,6,26,11,177,4235.0,43.0,26.894625335844896,52.33793745589958,17.650000000000034,0.986,0.984
2019,7,3,11,184,4403.0,49.0,27.249789223692318,52.797949619534734,17.450000000000045,0.984,0.982
2019,7,5,11,186,4451.0,37.0,27.404687636845512,52.995016058507446,21.970000000000027,0.986,0.986
2019,7,10,11,191,4571.0,53.0,27.89496641407191,53.60511555473735,21.890000000000043,0.982,0.982
2019,7,12,11,193,4619.0,43.0,28.131980195521034,53.892890553516395,23.170000000000016,0.986,0.984
2019,7,22,10,203,4858.0,44.0,37.07439108251121,33.67832601657915,19.210000000000036,0.984,0.984
2019,7,23,11,204,4883.0,21.0,29.84403380117748,55.84606641151967,16.83000000000004,0.986,0.986
2019,7,27,10,208,4978.0,20.0,37.902328971051425,34.873601117497074,22.730000000000018,0.984,0.984
2019,7,30,11,211,5051.0,29.0,31.280055307878484,57.33522961983661,16.57000000000005,0.986,0.984
2019,8,4,11,216,5171.0,49.0,32.460836779443895,58.47306207448443,21.930000000000007,0.984,0.982
2019,8,6,11,218,5219.0,37.0,32.96751816917683,58.93985676346912,20.310000000000002,0.986,0.986
2019,8,7,10,219,5242.0,43.0,40.1308585841633,37.85004511464125,21.99000000000001,0.986,0.984
2019,8,8,11,220,5267.0,20.0,33.49308028856011,59.41141829131905,19.850000000000023,0.986,0.986
2019,8,9,10,221,5290.0,54.0,40.593296940492145,38.42871997380493,17.350000000000023,0.982,0.98
2019,8,10,11,222,5315.0,1.0,34.036975355180296,59.886572027698406,22.53000000000003,0.986,0.986
2019,8,14,10,226,5410.0,37.0,41.82142472405729,39.908358351122644,14.07000000000005,0.988,0.986
2019,8,21,10,233,5578.0,29.0,43.701910319003474,42.02925694756826,18.190000000000055,0.986,0.986
2019,8,23,10,235,5626.0,43.0,44.2708794573361,42.63995581295114,16.350000000000023,0.984,0.984
2019,8,29,11,241,5771.0,43.0,39.99677970488152,64.39540812250723,15.130000000000052,0.982,0.984
2019,9,14,11,257,6155.0,43.0,45.80431151881954,67.89493509946067,13.950000000000045,0.984,0.984
2019,9,18,11,261,6251.0,11.0,47.31407685528482,68.6994396040115,20.350000000000023,0.986,0.986
2019,9,20,11,263,6299.0,10.0,48.07265474271705,69.08975472206623,20.250000000000057,0.986,0.986
2019,9,25,11,268,6419.0,20.0,49.97242778931453,70.0293515922231,15.310000000000002,0.986,0.986
2019,9,28,10,271,6490.0,62.0,56.03172285044697,52.947203401422115,10.270000000000039,0.98,0.98
2019,10,27,11,300,7187.0,21.0,61.354135082772245,74.7346188051147,3.57000000000005,0.982,0.984
2019,10,29,11,302,7235.0,1.0,61.971559801281,74.95213712496951,-1.3099999999999454,0.986,0.984
2019,11,14,11,318,7619.0,1.0,66.27201757136575,76.37741082223945,-7.069999999999993,0.986,0.986
2019,11,16,10,320,7666.0,20.0,70.41300875910493,61.84270511989047,-2.829999999999984,0.984,0.984
2019,12,2,10,336,8050.0,20.0,72.97578584499195,63.154376188179725,-6.189999999999998,0.992,0.99
2019,12,15,10,349,8362.0,54.0,73.95043563945814,63.63599435502806,-17.089999999999975,0.994,0.99
2019,12,18,10,352,8434.0,20.0,74.02609412241404,63.673000448073566,-18.66999999999996,0.988,0.986
2019,12,21,11,355,8507.0,29.0,70.60667237966878,77.66807733397101,-3.329999999999984,0.986,0.986
2020,1,6,11,6,131.0,29.0,69.69587851766191,77.40822930187471,-6.769999999999982,0.992,0.99
2020,1,7,12,7,156.0,64.0,68.63740721967439,92.18661382796685,-8.169999999999959,0.98,0.98
2020,1,11,11,11,251.0,48.0,69.0675284861587,77.22552781360403,-12.789999999999964,0.984,0.982
2020,2,5,11,36,851.0,44.0,63.72295281277259,75.55110945152191,-9.009999999999991,0.992,0.99
2020,2,6,10,37,874.0,36.0,67.36461763080213,60.190012534692244,-7.309999999999945,0.994,0.99
2020,2,17,12,48,1140.0,61.0,58.75950699794908,91.22767417652435,-3.7899999999999636,0.986,0.984
2020,2,20,10,51,1210.0,18.0,63.326836505384364,57.82681426988563,-14.889999999999986,0.992,0.99
2020,2,23,11,54,1283.0,30.0,58.05206504001675,73.51162150988173,3.090000000000032,0.992,0.99
2020,3,1,11,61,1451.0,38.0,55.570006466321686,72.52125047800524,1.5300000000000296,0.992,0.99
2020,3,4,12,64,1524.0,61.0,52.89371158684113,90.47754191684919,-1.1299999999999955,0.98,0.98
2020,3,7,10,67,1594.0,18.0,58.084311315239226,54.41050734798054,2.090000000000032,0.992,0.99
2020,3,8,11,68,1619.0,44.0,52.98955553901554,71.42008207281592,6.810000000000002,0.994,0.99
2020,3,15,11,75,1787.0,49.0,50.349940776954824,70.20993469339598,-0.92999999999995,0.992,0.99
2020,3,17,11,77,1835.0,37.0,49.59047727770181,69.84462960624165,-1.669999999999959,0.994,0.99
2020,3,26,11,86,2051.0,30.0,46.17847655645015,68.09787118985724,2.9700000000000273,0.994,0.99
2020,3,27,10,87,2074.0,49.0,51.23279847555897,49.190313711476335,3.670000000000016,0.986,0.982
2020,3,30,11,90,2147.0,9.0,44.68003794165924,67.27033286427252,1.7500000000000568,0.994,0.99
2020,4,2,11,93,2219.0,37.0,43.569888663714586,66.63056921919164,5.810000000000002,0.992,0.99
2020,4,8,10,99,2362.0,19.0,47.29565830356794,45.67745671948947,8.330000000000041,0.986,0.984
2020,4,11,11,102,2435.0,30.0,40.34175881274558,64.62412292617205,9.07000000000005,0.986,0.984
2020,4,21,10,112,2674.0,54.0,43.42096808382968,41.72263276479575,-2.2299999999999613,0.98,0.982
2020,4,22,11,113,2699.0,1.0,36.69350413425411,62.039844460762055,3.7900000000000205,0.986,0.986
2020,4,23,11,114,2723.0,53.0,36.382210300540166,61.800694459305646,6.350000000000023,0.982,0.98
2020,5,1,11,122,2915.0,10.0,34.03546076280701,59.88526640077018,8.690000000000055,0.982,0.984
2020,5,3,10,124,2962.0,29.0,40.35869900465336,38.13669517420843,10.930000000000007,0.984,0.984
2020,5,7,10,128,3058.0,54.0,39.468196211998084,36.99869657437161,9.630000000000052,0.982,0.98
2020,6,11,10,163,3898.0,20.0,34.88261673100608,30.229529727813443,16.730000000000018,0.986,0.984
2020,6,21,11,173,4139.0,36.0,26.82284845645728,52.24355484456302,20.210000000000036,0.986,0.986
2020,6,24,12,176,4212.0,61.0,22.942191453973532,84.0528938848114,16.650000000000034,0.98,0.98
2020,6,26,10,178,4258.0,63.0,34.7704030058862,30.040363189004992,17.170000000000016,0.98,0.976
2020,6,28,11,180,4307.0,43.0,27.011131612892957,52.490112153166876,23.310000000000002,0.986,0.984
2020,7,3,11,185,4427.0,57.0,27.324282214253426,52.89298667608625,27.05000000000001,0.982,0.978
2020,7,10,10,192,4594.0,55.0,35.679288145472704,31.535221003238163,19.210000000000036,0.984,0.98
2020,7,11,11,193,4619.0,1.0,28.131980195521034,53.892890553516395,18.410000000000025,0.982,0.984
