year,month,day,hour,doy,PAR_up,PAR_down,fPAR
2019,1,1,0,1,,,
2019,1,1,1,1,,,
2019,1,1,2,1,,,
2019,1,1,3,1,,,
2019,1,1,4,1,,,
2019,1,1,5,1,,,
2019,1,1,6,1,,,
2019,1,1,7,1,,,
2019,1,1,8,1,,,
2019,1,1,9,1,,,
2019,1,1,10,1,,,
2019,1,1,11,1,,,
2019,1,1,12,1,,,
2019,1,1,13,1,12.46,2.23,0.8210272873194221
2019,1,1,14,1,87.54,13.98,0.8403015764222069
2019,1,1,15,1,279.795,38.335,0.8629889740703014
2019,1,1,16,1,532.645,48.730000000000004,0.9085131748162472
2019,1,1,17,1,753.9,128.995,0.8288964053588009
2019,1,1,18,1,741.69,109.16999999999999,0.8528091251061765
2019,1,1,19,1,665.485,69.945,0.8948962035207404
2019,1,1,20,1,331.63,44.655,0.8653469227753823
2019,1,1,21,1,118.195,19.26,0.8370489445408011
2019,1,1,22,1,19.27,3.51,0.8178515827711469
2019,1,1,23,1,,,
2019,1,2,0,2,,,
2019,1,2,1,2,,,
2019,1,2,2,2,,,
2019,1,2,3,2,,,
2019,1,2,4,2,,,
2019,1,2,5,2,,,
2019,1,2,6,2,,,
2019,1,2,7,2,,,
2019,1,2,8,2,,,
2019,1,2,9,2,,,
2019,1,2,10,2,,,
2019,1,2,11,2,,,
2019,1,2,12,2,,,
2019,1,2,13,2,8.04,1.78,0.7786069651741293
2019,1,2,14,2,76.955,14.7,0.8089792736014554
2019,1,2,15,2,248.27499999999998,42.45,0.8290202396536099
2019,1,2,16,2,454.38,56.84,0.874906465953607
2019,1,2,17,2,604.48,107.14,0.8227567496029645
2019,1,2,18,2,735.37,118.19999999999999,0.8392645878945294
2019,1,2,19,2,363.58,75.67,0.7918752406623026
2019,1,2,20,2,256.865,56.73,0.7791446868977868
2019,1,2,21,2,88.175,20.419999999999998,0.7684150836404876
2019,1,2,22,2,10.79,2.74,0.7460611677479146
2019,1,2,23,2,,,
2019,1,3,0,3,,,
2019,1,3,1,3,,,
2019,1,3,2,3,,,
2019,1,3,3,3,,,
2019,1,3,4,3,,,
2019,1,3,5,3,,,
2019,1,3,6,3,,,
2019,1,3,7,3,,,
2019,1,3,8,3,,,
2019,1,3,9,3,,,
2019,1,3,10,3,,,
2019,1,3,11,3,,,
2019,1,3,12,3,,,
2019,1,3,13,3,9.45,2.78,0.7058201058201059
2019,1,3,14,3,81.345,22.025000000000002,0.7292396582457433
2019,1,3,15,3,336.27,76.295,0.7731138668331995
2019,1,3,16,3,228.05,87.66499999999999,0.6155886866915151
2019,1,3,17,3,274.705,120.12,0.5627309295426002
2019,1,3,18,3,254.685,111.21000000000001,0.5633429530596619
2019,1,3,19,3,217.335,95.975,0.5584006257620724
2019,1,3,20,3,309.375,73.35,0.762909090909091
2019,1,3,21,3,152.67000000000002,30.38,0.8010087116001835
2019,1,3,22,3,27.74,8.63,0.6888968997837058
2019,1,3,23,3,,,
2019,1,4,0,4,,,
2019,1,4,1,4,,,
2019,1,4,2,4,,,
2019,1,4,3,4,,,
2019,1,4,4,4,,,
2019,1,4,5,4,,,
2019,1,4,6,4,,,
2019,1,4,7,4,,,
2019,1,4,8,4,,,
2019,1,4,9,4,,,
2019,1,4,10,4,,,
2019,1,4,11,4,,,
2019,1,4,12,4,,,
2019,1,4,13,4,24.68,7.82,0.6831442463533225
2019,1,4,14,4,158.65,43.339999999999996,0.7268200441222817
2019,1,4,15,4,411.03499999999997,121.735,0.7038330069215516
2019,1,4,16,4,413.275,142.11,0.656136954812171
2019,1,4,17,4,419.91499999999996,143.615,0.6579903075622446
2019,1,4,18,4,758.525,171.29500000000002,0.7741735605286576
2019,1,4,19,4,696.415,102.66,0.8525878965846514
2019,1,4,20,4,493.755,68.86500000000001,0.8605279946532187
2019,1,4,21,4,196.28500000000003,35.485,0.8192169549379728
2019,1,4,22,4,29.91,8.68,0.7097960548311602
2019,1,4,23,4,,,
2019,1,5,0,5,,,
2019,1,5,1,5,,,
2019,1,5,2,5,,,
2019,1,5,3,5,,,
2019,1,5,4,5,,,
2019,1,5,5,5,,,
2019,1,5,6,5,,,
2019,1,5,7,5,,,
2019,1,5,8,5,,,
2019,1,5,9,5,,,
2019,1,5,10,5,,,
2019,1,5,11,5,,,
2019,1,5,12,5,,,
2019,1,5,13,5,23.13,7.06,0.6947686986597493
2019,1,5,14,5,178.39,31.8,0.8217388867088962
2019,1,5,15,5,456.495,72.485,0.8412140330124097
2019,1,5,16,5,441.765,122.295,0.7231672948286985
2019,1,5,17,5,344.615,147.32,0.5725084514603254
2019,1,5,18,5,164.785,73.0,0.5569985132141881
2019,1,5,19,5,91.875,40.795,0.5559727891156463
2019,1,5,20,5,39.3,17.55,0.5534351145038168
2019,1,5,21,5,16.240000000000002,7.369999999999999,0.5461822660098523
2019,1,5,22,5,4.29,2.1,0.5104895104895105
2019,1,5,23,5,,,
2019,1,6,0,6,,,
2019,1,6,1,6,,,
2019,1,6,2,6,,,
2019,1,6,3,6,,,
2019,1,6,4,6,,,
2019,1,6,5,6,,,
2019,1,6,6,6,,,
2019,1,6,7,6,,,
2019,1,6,8,6,,,
2019,1,6,9,6,,,
2019,1,6,10,6,,,
2019,1,6,11,6,,,
2019,1,6,12,6,,,
2019,1,6,13,6,21.34,8.86,0.5848172446110591
2019,1,6,14,6,115.195,45.46,0.6053648161812578
2019,1,6,15,6,273.59000000000003,100.495,0.6326802880222231
2019,1,6,16,6,324.675,135.76,0.5818587818587819
2019,1,6,17,6,387.64,165.83999999999997,0.5721803735424621
2019,1,6,18,6,376.46,162.02,0.5696222706263613
2019,1,6,19,6,297.65,129.655,0.564404501931799
2019,1,6,20,6,154.70499999999998,68.795,0.5553149542678
2019,1,6,21,6,64.745,28.92,0.5533245810487296
2019,1,6,22,6,12.41,5.73,0.5382755842062852
2019,1,6,23,6,,,
2019,1,7,0,7,,,
2019,1,7,1,7,,,
2019,1,7,2,7,,,
2019,1,7,3,7,,,
2019,1,7,4,7,,,
2019,1,7,5,7,,,
2019,1,7,6,7,,,
2019,1,7,7,7,,,
2019,1,7,8,7,,,
2019,1,7,9,7,,,
2019,1,7,10,7,,,
2019,1,7,11,7,,,
2019,1,7,12,7,,,
2019,1,7,13,7,2.22,1.24,0.4414414414414415
2019,1,7,14,7,17.83,8.29,0.5350532809871004
2019,1,7,15,7,48.26,21.915,0.5458972233733941
2019,1,7,16,7,75.47,33.105000000000004,0.5613488803498078
2019,1,7,17,7,96.57499999999999,41.915,0.5659849857623608
2019,1,7,18,7,101.42,44.13,0.5648787221455334
2019,1,7,19,7,80.47999999999999,34.739999999999995,0.5683399602385686
2019,1,7,20,7,51.019999999999996,21.97,0.5693845550764406
2019,1,7,21,7,35.825,15.42,0.5695743196092115
2019,1,7,22,7,12.57,5.56,0.5576770087509945
2019,1,7,23,7,,,
2019,1,8,0,8,,,
2019,1,8,1,8,,,
2019,1,8,2,8,,,
2019,1,8,3,8,,,
2019,1,8,4,8,,,
2019,1,8,5,8,,,
2019,1,8,6,8,,,
2019,1,8,7,8,,,
2019,1,8,8,8,,,
2019,1,8,9,8,,,
2019,1,8,10,8,,,
2019,1,8,11,8,,,
2019,1,8,12,8,,,
2019,1,8,13,8,2.03,1.09,0.46305418719211816
2019,1,8,14,8,24.095,10.475,0.5652625025938991
2019,1,8,15,8,77.16,32.82,0.5746500777604976
2019,1,8,16,8,176.26500000000001,68.45,0.6116642555243526
2019,1,8,17,8,425.72,143.54000000000002,0.6628300291271257
2019,1,8,18,8,374.605,126.42,0.6625245258338783
2019,1,8,19,8,319.33000000000004,121.82,0.6185137631916826
2019,1,8,20,8,214.575,90.55499999999999,0.5779797273680531
2019,1,8,21,8,83.16499999999999,36.46,0.5615944207298743
2019,1,8,22,8,21.72,9.7,0.5534069981583793
2019,1,8,23,8,,,
2019,1,9,0,9,,,
2019,1,9,1,9,,,
2019,1,9,2,9,,,
2019,1,9,3,9,,,
2019,1,9,4,9,,,
2019,1,9,5,9,,,
2019,1,9,6,9,,,
2019,1,9,7,9,,,
2019,1,9,8,9,,,
2019,1,9,9,9,,,
2019,1,9,10,9,,,
2019,1,9,11,9,,,
2019,1,9,12,9,,,
2019,1,9,13,9,11.41,3.76,0.670464504820333
2019,1,9,14,9,79.38,23.255000000000003,0.707042076089695
2019,1,9,15,9,264.695,60.825,0.7702072196301404
2019,1,9,16,9,338.515,79.21000000000001,0.7660074147378992
2019,1,9,17,9,365.71500000000003,81.25999999999999,0.7778051214743722
2019,1,9,18,9,400.99,78.06,0.8053318037856305
2019,1,9,19,9,356.03999999999996,66.55000000000001,0.8130827996854285
2019,1,9,20,9,229.195,44.625,0.8052967996684046
2019,1,9,21,9,93.055,18.405,0.802213744559669
2019,1,9,22,9,19.12,3.92,0.7949790794979079
2019,1,9,23,9,,,
2019,1,10,0,10,,,
2019,1,10,1,10,,,
2019,1,10,2,10,,,
2019,1,10,3,10,,,
2019,1,10,4,10,,,
2019,1,10,5,10,,,
2019,1,10,6,10,,,
2019,1,10,7,10,,,
2019,1,10,8,10,,,
2019,1,10,9,10,,,
2019,1,10,10,10,,,
2019,1,10,11,10,,,
2019,1,10,12,10,,,
2019,1,10,13,10,15.63,3.01,0.8074216250799744
2019,1,10,14,10,77.845,14.34,0.8157877834157621
2019,1,10,15,10,233.255,42.59,0.8174101305438254
2019,1,10,16,10,366.985,66.52,0.818739185525294
2019,1,10,17,10,312.355,57.335,0.8164428294728754
2019,1,10,18,10,423.825,75.7,0.8213885448003303
2019,1,10,19,10,368.51,67.775,0.8160836883666658
2019,1,10,20,10,262.84000000000003,51.769999999999996,0.8030360675696242
2019,1,10,21,10,106.41499999999999,20.555,0.8068411408166141
2019,1,10,22,10,20.13,4.17,0.7928464977645305
2019,1,10,23,10,,,
2019,1,11,0,11,,,
2019,1,11,1,11,,,
2019,1,11,2,11,,,
2019,1,11,3,11,,,
2019,1,11,4,11,,,
2019,1,11,5,11,,,
2019,1,11,6,11,,,
2019,1,11,7,11,,,
2019,1,11,8,11,,,
2019,1,11,9,11,,,
2019,1,11,10,11,,,
2019,1,11,11,11,,,
2019,1,11,12,11,,,
2019,1,11,13,11,13.01,4.56,0.649500384319754
2019,1,11,14,11,79.66,28.225,0.645681646999749
2019,1,11,15,11,146.99,53.215,0.6379685692904279
2019,1,11,16,11,310.03,115.35,0.6279392316872561
2019,1,11,17,11,366.985,144.405,0.6065098028529776
2019,1,11,18,11,386.015,161.27499999999998,0.5822053547141951
2019,1,11,19,11,274.055,120.065,0.5618945102260495
2019,1,11,20,11,152.16,68.235,0.551557570977918
2019,1,11,21,11,65.66,29.810000000000002,0.5459945172098689
2019,1,11,22,11,13.47,6.27,0.534521158129176
2019,1,11,23,11,,,
2019,1,12,0,12,,,
2019,1,12,1,12,,,
2019,1,12,2,12,,,
2019,1,12,3,12,,,
2019,1,12,4,12,,,
2019,1,12,5,12,,,
2019,1,12,6,12,,,
2019,1,12,7,12,,,
2019,1,12,8,12,,,
2019,1,12,9,12,,,
2019,1,12,10,12,,,
2019,1,12,11,12,,,
2019,1,12,12,12,,,
2019,1,12,13,12,4.38,2.19,0.5
2019,1,12,14,12,28.295,12.93,0.5430288036755611
2019,1,12,15,12,94.965,42.88,0.5484652240299057
2019,1,12,16,12,204.385,91.83500000000001,0.5506764195024096
2019,1,12,17,12,231.53,103.665,0.5522610460847406
2019,1,12,18,12,223.83499999999998,100.24000000000001,0.5521701253155226
2019,1,12,19,12,214.345,95.88,0.5526837574937601
2019,1,12,20,12,136.285,60.81,0.5538026928862311
2019,1,12,21,12,68.705,30.770000000000003,0.5521432210173931
2019,1,12,22,12,18.88,8.63,0.5429025423728813
2019,1,12,23,12,,,
2019,1,13,0,13,,,
2019,1,13,1,13,,,
2019,1,13,2,13,,,
2019,1,13,3,13,,,
2019,1,13,4,13,,,
2019,1,13,5,13,,,
2019,1,13,6,13,,,
2019,1,13,7,13,,,
2019,1,13,8,13,,,
2019,1,13,9,13,,,
2019,1,13,10,13,,,
2019,1,13,11,13,,,
2019,1,13,12,13,,,
2019,1,13,13,13,11.66,5.27,0.5480274442538594
2019,1,13,14,13,71.535,31.869999999999997,0.5544838191095268
2019,1,13,15,13,247.74,102.97999999999999,0.584322273351094
2019,1,13,16,13,551.915,158.515,0.7127909188914959
2019,1,13,17,13,790.645,228.685,0.7107614669036041
2019,1,13,18,13,831.6,219.31,0.7362794612794612
2019,1,13,19,13,692.815,112.17500000000001,0.8380880898941276
2019,1,13,20,13,533.54,84.695,0.8412583873748922
2019,1,13,21,13,207.75,41.18,0.8017809867629362
2019,1,13,22,13,27.875,8.71,0.6875336322869955
2019,1,13,23,13,,,
2019,1,14,0,14,,,
2019,1,14,1,14,,,
2019,1,14,2,14,,,
2019,1,14,3,14,,,
2019,1,14,4,14,,,
2019,1,14,5,14,,,
2019,1,14,6,14,,,
2019,1,14,7,14,,,
2019,1,14,8,14,,,
2019,1,14,9,14,,,
2019,1,14,10,14,,,
2019,1,14,11,14,,,
2019,1,14,12,14,,,
2019,1,14,13,14,4.44,2.16,0.5135135135135135
2019,1,14,14,14,28.27,12.57,0.5553590378493102
2019,1,14,15,14,99.32,43.595,0.5610652436568667
2019,1,14,16,14,113.025,49.415000000000006,0.5627958416279584
2019,1,14,17,14,161.72500000000002,70.605,0.5634255680939867
2019,1,14,18,14,188.435,82.75,0.5608565287765012
2019,1,14,19,14,118.005,52.019999999999996,0.5591712215584086
2019,1,14,20,14,76.455,30.285000000000004,0.603884638022366
2019,1,14,21,14,29.155,10.6,0.6364259989710169
2019,1,14,22,14,9.91,3.68,0.6286579212916247
2019,1,14,23,14,,,
2019,1,15,0,15,,,
2019,1,15,1,15,,,
2019,1,15,2,15,,,
2019,1,15,3,15,,,
2019,1,15,4,15,,,
2019,1,15,5,15,,,
2019,1,15,6,15,,,
2019,1,15,7,15,,,
2019,1,15,8,15,,,
2019,1,15,9,15,,,
2019,1,15,10,15,,,
2019,1,15,11,15,,,
2019,1,15,12,15,,,
2019,1,15,13,15,13.0,5.2,0.6
2019,1,15,14,15,77.97999999999999,29.47,0.6220825852782764
2019,1,15,15,15,213.68,81.305,0.6195011231748409
2019,1,15,16,15,350.815,154.715,0.5589840799281672
2019,1,15,17,15,342.53999999999996,152.055,0.5560956384655806
2019,1,15,18,15,222.24,98.95500000000001,0.5547381209503239
2019,1,15,19,15,151.66000000000003,67.53,0.5547276803375973
2019,1,15,20,15,83.43,37.21,0.5539973630588517
2019,1,15,21,15,33.975,15.155,0.5539367181751288
2019,1,15,22,15,10.41,4.75,0.5437079731027857
2019,1,15,23,15,,,
2019,1,16,0,16,,,
2019,1,16,1,16,,,
2019,1,16,2,16,,,
2019,1,16,3,16,,,
2019,1,16,4,16,,,
2019,1,16,5,16,,,
2019,1,16,6,16,,,
2019,1,16,7,16,,,
2019,1,16,8,16,,,
2019,1,16,9,16,,,
2019,1,16,10,16,,,
2019,1,16,11,16,,,
2019,1,16,12,16,,,
2019,1,16,13,16,15.03,4.71,0.6866267465069861
2019,1,16,14,16,85.78999999999999,26.06,0.6962349924233593
2019,1,16,15,16,234.805,70.12,0.7013692212687124
2019,1,16,16,16,375.93,112.19,0.7015667810496635
2019,1,16,17,16,525.99,141.94,0.7301469609688397
2019,1,16,18,16,471.18999999999994,119.495,0.74639741930007
2019,1,16,19,16,678.135,92.0,0.8643337978426124
2019,1,16,20,16,543.61,74.0,0.8638729971854823
2019,1,16,21,16,231.085,35.644999999999996,0.8457493995715861
2019,1,16,22,16,25.59,7.965,0.6887456037514654
2019,1,16,23,16,,,
2019,1,17,0,17,,,
2019,1,17,1,17,,,
2019,1,17,2,17,,,
2019,1,17,3,17,,,
2019,1,17,4,17,,,
2019,1,17,5,17,,,
2019,1,17,6,17,,,
2019,1,17,7,17,,,
2019,1,17,8,17,,,
2019,1,17,9,17,,,
2019,1,17,10,17,,,
2019,1,17,11,17,,,
2019,1,17,12,17,,,
2019,1,17,13,17,9.86,4.22,0.5720081135902637
2019,1,17,14,17,76.31,30.674999999999997,0.5980212291966978
2019,1,17,15,17,123.97,50.915,0.5892957973703316
2019,1,17,16,17,191.64499999999998,78.715,0.5892666127475279
2019,1,17,17,17,160.97500000000002,66.41499999999999,0.5874204068954808
2019,1,17,18,17,196.12,73.23,0.6266061594941872
2019,1,17,19,17,297.645,77.24000000000001,0.7404962287288548
2019,1,17,20,17,289.45,71.365,0.7534461910519952
2019,1,17,21,17,130.20999999999998,35.305,0.7288610705782965
2019,1,17,22,17,29.85,8.99,0.6988274706867671
2019,1,17,23,17,,,
2019,1,18,0,18,,,
2019,1,18,1,18,,,
2019,1,18,2,18,,,
2019,1,18,3,18,,,
2019,1,18,4,18,,,
2019,1,18,5,18,,,
2019,1,18,6,18,,,
2019,1,18,7,18,,,
2019,1,18,8,18,,,
2019,1,18,9,18,,,
2019,1,18,10,18,,,
2019,1,18,11,18,,,
2019,1,18,12,18,,,
2019,1,18,13,18,20.77,6.58,0.6831969186326432
2019,1,18,14,18,136.995,38.355000000000004,0.7200262783313259
2019,1,18,15,18,345.92,86.755,0.7492050185013877
2019,1,18,16,18,446.78499999999997,121.445,0.7281802209116242
2019,1,18,17,18,534.845,140.225,0.7378212379287457
2019,1,18,18,18,503.865,143.34,0.7155190378375159
2019,1,18,19,18,402.91,131.805,0.6728673897396441
2019,1,18,20,18,211.615,76.015,0.6407863336719988
2019,1,18,21,18,108.125,39.995,0.6301040462427745
2019,1,18,22,18,20.315,7.755000000000001,0.6182623677085897
2019,1,18,23,18,,,
2019,1,19,0,19,,,
2019,1,19,1,19,,,
2019,1,19,2,19,,,
2019,1,19,3,19,,,
2019,1,19,4,19,,,
2019,1,19,5,19,,,
2019,1,19,6,19,,,
2019,1,19,7,19,,,
2019,1,19,8,19,,,
2019,1,19,9,19,,,
2019,1,19,10,19,,,
2019,1,19,11,19,,,
2019,1,19,12,19,,,
2019,1,19,13,19,35.0,9.0,0.7428571428571429
2019,1,19,14,19,214.83499999999998,34.11,0.8412269881536992
2019,1,19,15,19,527.44,80.7,0.8469968148035796
2019,1,19,16,19,753.215,64.55,0.9143006976759624
2019,1,19,17,19,838.3399999999999,236.38,0.7180380275305962
2019,1,19,18,19,704.1700000000001,218.385,0.6898689236974027
2019,1,19,19,19,434.92,179.39,0.5875333394647292
2019,1,19,20,19,239.48000000000002,106.345,0.555933689660932
2019,1,19,21,19,112.91499999999999,49.735,0.5595359341097286
2019,1,19,22,19,20.615,9.365,0.545719136551055
2019,1,19,23,19,,,
2019,1,20,0,20,,,
2019,1,20,1,20,,,
2019,1,20,2,20,,,
2019,1,20,3,20,,,
2019,1,20,4,20,,,
2019,1,20,5,20,,,
2019,1,20,6,20,,,
2019,1,20,7,20,,,
2019,1,20,8,20,,,
2019,1,20,9,20,,,
2019,1,20,10,20,,,
2019,1,20,11,20,,,
2019,1,20,12,20,,,
2019,1,20,13,20,33.39,4.89,0.8535489667565139
2019,1,20,14,20,183.10000000000002,19.225,0.895002730748225
2019,1,20,15,20,316.21000000000004,52.18000000000001,0.8349830808639828
2019,1,20,16,20,503.59000000000003,78.615,0.8438908635993566
2019,1,20,17,20,501.92,92.2,0.8163053873127192
2019,1,20,18,20,619.085,102.36,0.8346592148089519
2019,1,20,19,20,527.635,84.69999999999999,0.8394723625233352
2019,1,20,20,20,398.62,60.59,0.8480006020771661
2019,1,20,21,20,205.41,32.33,0.8426074679908475
2019,1,20,22,20,35.875,6.63,0.815191637630662
2019,1,20,23,20,,,
2019,1,21,0,21,,,
2019,1,21,1,21,,,
2019,1,21,2,21,,,
2019,1,21,3,21,,,
2019,1,21,4,21,,,
2019,1,21,5,21,,,
2019,1,21,6,21,,,
2019,1,21,7,21,,,
2019,1,21,8,21,,,
2019,1,21,9,21,,,
2019,1,21,10,21,,,
2019,1,21,11,21,,,
2019,1,21,12,21,,,
2019,1,21,13,21,41.19,5.47,0.8672007768875941
2019,1,21,14,21,235.58999999999997,22.625,0.9039645146228618
2019,1,21,15,21,544.1899999999999,51.16,0.9059887171759864
2019,1,21,16,21,753.5450000000001,38.465,0.948954607886722
2019,1,21,17,21,871.4,157.95,0.8187399586871702
2019,1,21,18,21,896.37,141.09500000000003,0.8425929024844651
2019,1,21,19,21,679.69,127.25,0.812782297812238
2019,1,21,20,21,454.63,129.485,0.715185975408574
2019,1,21,21,21,249.9,65.295,0.7387154861944778
2019,1,21,22,21,36.07,13.82,0.6168561131133906
2019,1,21,23,21,,,
2019,1,22,0,22,,,
2019,1,22,1,22,,,
2019,1,22,2,22,,,
2019,1,22,3,22,,,
2019,1,22,4,22,,,
2019,1,22,5,22,,,
2019,1,22,6,22,,,
2019,1,22,7,22,,,
2019,1,22,8,22,,,
2019,1,22,9,22,,,
2019,1,22,10,22,,,
2019,1,22,11,22,,,
2019,1,22,12,22,,,
2019,1,22,13,22,10.78,4.99,0.5371057513914657
2019,1,22,14,22,50.3,17.45,0.6530815109343936
2019,1,22,15,22,103.87,22.71,0.781361317030904
2019,1,22,16,22,146.55,31.939999999999998,0.7820539065165473
2019,1,22,17,22,183.44,40.150000000000006,0.7811273440907108
2019,1,22,18,22,197.64,42.765,0.783621736490589
2019,1,22,19,22,149.20999999999998,31.380000000000003,0.7896923798673011
2019,1,22,20,22,109.97,22.505000000000003,0.7953532781667728
2019,1,22,21,22,74.43,15.260000000000002,0.7949751444310089
2019,1,22,22,22,17.8,3.795,0.7867977528089888
2019,1,22,23,22,,,
2019,1,23,0,23,,,
2019,1,23,1,23,,,
2019,1,23,2,23,,,
2019,1,23,3,23,,,
2019,1,23,4,23,,,
2019,1,23,5,23,,,
2019,1,23,6,23,,,
2019,1,23,7,23,,,
2019,1,23,8,23,,,
2019,1,23,9,23,,,
2019,1,23,10,23,,,
2019,1,23,11,23,,,
2019,1,23,12,23,,,
2019,1,23,13,23,5.5,1.48,0.7309090909090908
2019,1,23,14,23,29.509999999999998,7.265,0.753812267028126
2019,1,23,15,23,129.42000000000002,29.88,0.7691237830319889
2019,1,23,16,23,182.015,41.39,0.7726011592451172
2019,1,23,17,23,180.98000000000002,40.59,0.77572107415184
2019,1,23,18,23,202.165,43.535,0.7846560977419434
2019,1,23,19,23,205.685,40.230000000000004,0.8044096555412401
2019,1,23,20,23,226.20999999999998,40.235,0.8221342999867379
2019,1,23,21,23,149.215,26.2,0.8244144355460242
2019,1,23,22,23,28.009999999999998,5.045,0.8198857550874686
2019,1,23,23,23,,,
2019,1,24,0,24,,,
2019,1,24,1,24,,,
2019,1,24,2,24,,,
2019,1,24,3,24,,,
2019,1,24,4,24,,,
2019,1,24,5,24,,,
2019,1,24,6,24,,,
2019,1,24,7,24,,,
2019,1,24,8,24,,,
2019,1,24,9,24,,,
2019,1,24,10,24,,,
2019,1,24,11,24,,,
2019,1,24,12,24,,,
2019,1,24,13,24,19.16,3.16,0.8350730688935282
2019,1,24,14,24,90.82,13.57,0.8505835719004625
2019,1,24,15,24,226.64499999999998,32.115,0.8583026318692227
2019,1,24,16,24,327.08000000000004,44.405,0.8642381068851658
2019,1,24,17,24,361.55,45.894999999999996,0.8730604342414604
2019,1,24,18,24,453.165,56.715,0.8748469100658701
2019,1,24,19,24,653.385,66.97,0.8975030035890018
2019,1,24,20,24,482.485,50.205,0.8959449516565282
2019,1,24,21,24,242.01,22.560000000000002,0.9067807115408454
2019,1,24,22,24,41.945,5.015000000000001,0.8804386696864942
2019,1,24,23,24,,,
2019,1,25,0,25,,,
2019,1,25,1,25,,,
2019,1,25,2,25,,,
2019,1,25,3,25,,,
2019,1,25,4,25,,,
2019,1,25,5,25,,,
2019,1,25,6,25,,,
2019,1,25,7,25,,,
2019,1,25,8,25,,,
2019,1,25,9,25,,,
2019,1,25,10,25,,,
2019,1,25,11,25,,,
2019,1,25,12,25,,,
2019,1,25,13,25,26.18,3.07,0.8827349121466769
2019,1,25,14,25,135.735,13.805,0.8982944708439238
2019,1,25,15,25,365.12,33.42,0.9084684487291849
2019,1,25,16,25,642.55,39.455,0.9385962181931367
2019,1,25,17,25,805.45,78.485,0.9025575765100254
2019,1,25,18,25,890.325,82.15,0.9077303231965855
2019,1,25,19,25,641.7349999999999,51.89,0.9191410784825512
2019,1,25,20,25,518.93,47.71,0.9080608174512941
2019,1,25,21,25,227.12,20.22,0.9109721733004579
2019,1,25,22,25,64.985,5.109999999999999,0.9213664691851966
2019,1,25,23,25,,,
2019,1,26,0,26,,,
2019,1,26,1,26,,,
2019,1,26,2,26,,,
2019,1,26,3,26,,,
2019,1,26,4,26,,,
2019,1,26,5,26,,,
2019,1,26,6,26,,,
2019,1,26,7,26,,,
2019,1,26,8,26,,,
2019,1,26,9,26,,,
2019,1,26,10,26,,,
2019,1,26,11,26,,,
2019,1,26,12,26,,,
2019,1,26,13,26,36.6,3.5,0.9043715846994536
2019,1,26,14,26,172.79,13.870000000000001,0.9197291509925343
2019,1,26,15,26,398.49,30.825000000000003,0.9226454867123391
2019,1,26,16,26,601.885,41.22,0.9315151565498392
2019,1,26,17,26,847.435,80.93,0.9045000501513389
2019,1,26,18,26,941.7049999999999,86.86,0.9077630468140235
2019,1,26,19,26,802.125,53.16,0.9337260402057036
2019,1,26,20,26,534.62,44.97,0.915884179417156
2019,1,26,21,26,223.585,24.064999999999998,0.8923675559630566
2019,1,26,22,26,51.99,5.734999999999999,0.889690325062512
2019,1,26,23,26,,,
2019,1,27,0,27,,,
2019,1,27,1,27,,,
2019,1,27,2,27,,,
2019,1,27,3,27,,,
2019,1,27,4,27,,,
2019,1,27,5,27,,,
2019,1,27,6,27,,,
2019,1,27,7,27,,,
2019,1,27,8,27,,,
2019,1,27,9,27,,,
2019,1,27,10,27,,,
2019,1,27,11,27,,,
2019,1,27,12,27,,,
2019,1,27,13,27,51.86,3.28,0.9367527959892017
2019,1,27,14,27,269.09499999999997,11.375,0.957728683178803
2019,1,27,15,27,553.16,25.035,0.9547418468435896
2019,1,27,16,27,576.04,35.845,0.9377734185126032
2019,1,27,17,27,867.73,75.565,0.9129164601892293
2019,1,27,18,27,862.385,77.36500000000001,0.9102894878737455
2019,1,27,19,27,790.365,54.405,0.9311647150367236
2019,1,27,20,27,696.095,42.335,0.9391821518614556
2019,1,27,21,27,437.24,27.73,0.9365794529320282
2019,1,27,22,27,63.825,4.46,0.9301214257735997
2019,1,27,23,27,,,
2019,1,28,0,28,,,
2019,1,28,1,28,,,
2019,1,28,2,28,,,
2019,1,28,3,28,,,
2019,1,28,4,28,,,
2019,1,28,5,28,,,
2019,1,28,6,28,,,
2019,1,28,7,28,,,
2019,1,28,8,28,,,
2019,1,28,9,28,,,
2019,1,28,10,28,,,
2019,1,28,11,28,,,
2019,1,28,12,28,,,
2019,1,28,13,28,25.86,2.31,0.9106728538283063
2019,1,28,14,28,84.435,7.4,0.9123586190560786
2019,1,28,15,28,150.93,13.055,0.9135029483866692
2019,1,28,16,28,284.645,23.915,0.9159830666268509
2019,1,28,17,28,384.725,32.085,0.9166027682110599
2019,1,28,18,28,458.015,37.375,0.9183978690654236
2019,1,28,19,28,570.4649999999999,42.425,0.9256308450124022
2019,1,28,20,28,486.58500000000004,32.875,0.9324372925593678
2019,1,28,21,28,362.49,20.12,0.9444950205522911
2019,1,28,22,28,74.86,4.1,0.9452310980496929
2019,1,28,23,28,,,
2019,1,29,0,29,,,
2019,1,29,1,29,,,
2019,1,29,2,29,,,
2019,1,29,3,29,,,
2019,1,29,4,29,,,
2019,1,29,5,29,,,
2019,1,29,6,29,,,
2019,1,29,7,29,,,
2019,1,29,8,29,,,
2019,1,29,9,29,,,
2019,1,29,10,29,,,
2019,1,29,11,29,,,
2019,1,29,12,29,,,
2019,1,29,13,29,32.91,2.5,0.9240352476450927
2019,1,29,14,29,139.86,10.135,0.9275346775346776
