year,month,day,hour,doy,PAR_up,PAR_down,fPAR
2019,7,25,8,206,,,
2019,7,25,9,206,,,
2019,7,25,10,206,251.59,2.35,0.9906594061767161
2019,7,25,11,206,530.835,4.885,0.9907975171192556
2019,7,25,12,206,896.565,11.955,0.9866657743721872
2019,7,25,13,206,1222.0900000000001,15.285,0.9874927378507311
2019,7,25,14,206,1532.77,26.794999999999998,0.9825185774773775
2019,7,25,15,206,1607.85,29.925,0.9813881891967534
2019,7,25,16,206,1813.6999999999998,50.57,0.9721177703037989
2019,7,25,17,206,1797.3600000000001,41.955,0.9766574308986514
2019,7,25,18,206,1443.855,98.845,0.9315409095788705
2019,7,25,19,206,766.6300000000001,16.79,0.9780989525586007
2019,7,25,20,206,773.2349999999999,13.21,0.9829159311205519
2019,7,25,21,206,895.78,13.76,0.9846390854897408
2019,7,25,22,206,506.78499999999997,4.385,0.9913474155707055
2019,7,25,23,206,190.3,2.31,0.9878612716763006
2019,7,26,0,207,,,
2019,7,26,1,207,,,
2019,7,26,2,207,,,
2019,7,26,3,207,,,
2019,7,26,4,207,,,
2019,7,26,5,207,,,
2019,7,26,6,207,,,
2019,7,26,7,207,,,
2019,7,26,8,207,,,
2019,7,26,9,207,,,
2019,7,26,10,207,168.55,1.8800000000000001,0.9888460397508159
2019,7,26,11,207,506.12,4.525,0.9910594325456414
2019,7,26,12,207,874.145,9.945,0.9886231689250639
2019,7,26,13,207,1209.875,14.510000000000002,0.9880070255191652
2019,7,26,14,207,1499.145,28.02,0.9813093463274066
2019,7,26,15,207,1547.935,28.935000000000002,0.9813073546369842
2019,7,26,16,207,1827.6599999999999,35.68,0.9804777693881794
2019,7,26,17,207,1605.4450000000002,32.35,0.9798498235691663
2019,7,26,18,207,1230.22,138.93,0.8870689795321162
2019,7,26,19,207,1548.355,45.989999999999995,0.9702975092921197
2019,7,26,20,207,1257.55,25.68,0.9795793407816786
2019,7,26,21,207,883.675,17.42,0.9802868701728578
2019,7,26,22,207,486.235,4.045,0.9916809773052124
2019,7,26,23,207,173.28,2.1,0.9878808864265929
2019,7,27,0,208,,,
2019,7,27,1,208,,,
2019,7,27,2,208,,,
2019,7,27,3,208,,,
2019,7,27,4,208,,,
2019,7,27,5,208,,,
2019,7,27,6,208,,,
2019,7,27,7,208,,,
2019,7,27,8,208,,,
2019,7,27,9,208,,,
2019,7,27,10,208,149.87,2.94,0.9803829985987856
2019,7,27,11,208,321.01,6.035,0.9811999626179869
2019,7,27,12,208,773.4200000000001,10.68,0.9861912027100412
2019,7,27,13,208,1190.995,17.675,0.9851594675040618
2019,7,27,14,208,1475.345,33.88,0.977035879743382
2019,7,27,15,208,1583.54,30.585,0.9806856789219092
2019,7,27,16,208,1409.565,33.21,0.9764395398580413
2019,7,27,17,208,1853.225,31.189999999999998,0.9831698795343252
2019,7,27,18,208,1166.6100000000001,38.535,0.9669683956077866
2019,7,27,19,208,1176.945,39.33,0.9665829754151639
2019,7,27,20,208,1242.2350000000001,23.075,0.981424609675303
2019,7,27,21,208,860.0350000000001,13.125,0.9847389931805101
2019,7,27,22,208,492.72,4.445,0.9909786491313525
2019,7,27,23,208,180.52,2.24,0.9875914026146687
2019,7,28,0,209,,,
2019,7,28,1,209,,,
2019,7,28,2,209,,,
2019,7,28,3,209,,,
2019,7,28,4,209,,,
2019,7,28,5,209,,,
2019,7,28,6,209,,,
2019,7,28,7,209,,,
2019,7,28,8,209,,,
2019,7,28,9,209,,,
2019,7,28,10,209,129.315,2.025,0.9843405637397054
2019,7,28,11,209,487.43000000000006,4.76,0.9902344952095685
2019,7,28,12,209,854.29,8.59,0.9899448664973253
2019,7,28,13,209,1198.94,16.515,0.9862253323769329
2019,7,28,14,209,1491.225,36.26,0.9756844205267482
2019,7,28,15,209,1699.9450000000002,22.84,0.9865642711970094
2019,7,28,16,209,1852.125,44.620000000000005,0.9759087534588649
2019,7,28,17,209,1798.255,25.73,0.9856916844385251
2019,7,28,18,209,1644.4299999999998,152.03,0.9075485122504454
2019,7,28,19,209,1527.685,58.05,0.9620013288079676
2019,7,28,20,209,1201.81,21.21,0.9823516196403758
2019,7,28,21,209,607.845,8.74,0.9856213343862333
2019,7,28,22,209,199.16,3.3150000000000004,0.983355091383812
2019,7,28,23,209,,,
2019,7,29,0,210,,,
2019,7,29,1,210,,,
2019,7,29,2,210,,,
2019,7,29,3,210,,,
2019,7,29,4,210,,,
2019,7,29,5,210,,,
2019,7,29,6,210,,,
2019,7,29,7,210,,,
2019,7,29,8,210,,,
2019,7,29,9,210,,,
2019,7,29,10,210,171.415,2.435,0.9857947087477759
2019,7,29,11,210,464.205,5.195,0.9888088236878103
2019,7,29,12,210,863.3599999999999,8.274999999999999,0.9904153539659007
2019,7,29,13,210,1211.5149999999999,19.315,0.9840571515829354
2019,7,29,14,210,1433.2,42.46,0.9703739882779793
2019,7,29,15,210,,,
2019,7,29,16,210,1847.0349999999999,34.18,0.9814946657751477
2019,7,29,17,210,1367.13,24.475,0.9820975327876648
2019,7,29,18,210,1696.6950000000002,184.89,0.8910293246576433
2019,7,29,19,210,1237.5,45.53,0.9632080808080808
2019,7,29,20,210,1289.3899999999999,18.675,0.9855164069831471
2019,7,29,21,210,923.0699999999999,7.15,0.992254108572481
2019,7,29,22,210,525.28,3.475,0.9933844806579347
2019,7,29,23,210,151.24,1.66,0.9890240677069558
2019,7,30,0,211,,,
2019,7,30,1,211,,,
2019,7,30,2,211,,,
2019,7,30,3,211,,,
2019,7,30,4,211,,,
2019,7,30,5,211,,,
2019,7,30,6,211,,,
2019,7,30,7,211,,,
2019,7,30,8,211,,,
2019,7,30,9,211,,,
2019,7,30,10,211,143.055,1.89,0.9867882982069834
2019,7,30,11,211,462.6,4.82,0.9895806312148725
2019,7,30,12,211,839.98,9.345,0.9888747351127407
2019,7,30,13,211,1189.5349999999999,24.24,0.9796222893819854
2019,7,30,14,211,1477.66,25.314999999999998,0.9828681834792847
2019,7,30,15,211,1669.6999999999998,24.770000000000003,0.985164999700545
2019,7,30,16,211,1829.63,38.5,0.9789574941381591
2019,7,30,17,211,1844.545,24.1,0.9869344472485085
2019,7,30,18,211,1454.475,130.06,0.9105794186905929
2019,7,30,19,211,1511.1950000000002,49.78,0.9670591816410192
2019,7,30,20,211,1345.03,21.42,0.9840747046534277
2019,7,30,21,211,462.78499999999997,8.065,0.9825729010231533
2019,7,30,22,211,232.34499999999997,5.0,0.97848027717403
2019,7,30,23,211,101.21,1.94,0.9808319336033989
2019,7,31,0,212,,,
2019,7,31,1,212,,,
2019,7,31,2,212,,,
2019,7,31,3,212,,,
2019,7,31,4,212,,,
2019,7,31,5,212,,,
2019,7,31,6,212,,,
2019,7,31,7,212,,,
2019,7,31,8,212,,,
2019,7,31,9,212,,,
2019,7,31,10,212,161.74,2.065,0.98723259552368
2019,7,31,11,212,491.14,5.28,0.9892495011605653
2019,7,31,12,212,685.46,8.684999999999999,0.9873296764216731
2019,7,31,13,212,1031.23,18.015,0.982530570289848
2019,7,31,14,212,1266.1,22.105,0.9825408735486928
2019,7,31,15,212,1658.625,27.18,0.9836129323988243
2019,7,31,16,212,1649.25,37.2,0.977444292860391
2019,7,31,17,212,850.075,18.4,0.9783548510425552
2019,7,31,18,212,133.73,2.83,0.9788379570776937
2019,7,31,19,212,821.075,33.39,0.959333800200956
2019,7,31,20,212,1268.625,28.72,0.9773613163858508
2019,7,31,21,212,534.215,10.440000000000001,0.980457306515167
2019,7,31,22,212,131.385,2.81,0.9786124747878373
2019,7,31,23,212,77.285,1.465,0.9810441870996959
2019,8,1,0,213,,,
2019,8,1,1,213,,,
2019,8,1,2,213,,,
2019,8,1,3,213,,,
2019,8,1,4,213,,,
2019,8,1,5,213,,,
2019,8,1,6,213,,,
2019,8,1,7,213,,,
2019,8,1,8,213,,,
2019,8,1,9,213,,,
2019,8,1,10,213,166.43,2.1350000000000002,0.9871717839331852
2019,8,1,11,213,466.51,4.415,0.9905361085507277
2019,8,1,12,213,834.565,9.684999999999999,0.9883951519653952
2019,8,1,13,213,1174.8200000000002,37.22,0.9683185509269505
2019,8,1,14,213,1414.385,25.29,0.9821194370698219
2019,8,1,15,213,1690.9,33.03,0.9804660240108818
2019,8,1,16,213,1840.595,54.81,0.9702215859545419
2019,8,1,17,213,1831.4299999999998,20.41,0.9888557029206685
2019,8,1,18,213,1730.425,263.56,0.8476905962408079
2019,8,1,19,213,1525.05,106.94999999999999,0.9298711517655158
2019,8,1,20,213,1241.17,21.575,0.9826172079570082
2019,8,1,21,213,892.555,9.175,0.9897205214244501
2019,8,1,22,213,489.80500000000006,4.165,0.991496616000245
2019,8,1,23,213,148.14,1.82,0.9877143242878359
2019,8,2,0,214,,,
2019,8,2,1,214,,,
2019,8,2,2,214,,,
2019,8,2,3,214,,,
2019,8,2,4,214,,,
2019,8,2,5,214,,,
2019,8,2,6,214,,,
2019,8,2,7,214,,,
2019,8,2,8,214,,,
2019,8,2,9,214,,,
2019,8,2,10,214,144.45,1.7149999999999999,0.9881273797161647
2019,8,2,11,214,472.135,4.385,0.9907124021731073
2019,8,2,12,214,851.4449999999999,7.87,0.9907568897579996
2019,8,2,13,214,1196.4499999999998,31.47,0.9736971875130594
2019,8,2,14,214,1494.315,30.71,0.9794487775335187
2019,8,2,15,214,1680.6100000000001,42.665,0.974613384425893
2019,8,2,16,214,1774.56,47.45,0.9732609773690379
2019,8,2,17,214,1802.6799999999998,21.03,0.9883340359908581
2019,8,2,18,214,1666.1,238.085,0.8571004141408078
2019,8,2,19,214,1477.5149999999999,109.51500000000001,0.9258789250870548
2019,8,2,20,214,1214.795,15.204999999999998,0.9874834848678172
2019,8,2,21,214,859.5250000000001,10.649999999999999,0.9876094354439953
2019,8,2,22,214,462.045,3.97,0.9914077633130971
2019,8,2,23,214,137.49,1.8,0.986908138773729
2019,8,3,0,215,,,
2019,8,3,1,215,,,
2019,8,3,2,215,,,
2019,8,3,3,215,,,
2019,8,3,4,215,,,
2019,8,3,5,215,,,
2019,8,3,6,215,,,
2019,8,3,7,215,,,
2019,8,3,8,215,,,
2019,8,3,9,215,,,
2019,8,3,10,215,170.1,3.3,0.9805996472663139
2019,8,3,11,215,159.39000000000001,3.0599999999999996,0.9808018068887634
2019,8,3,12,215,140.34,2.875,0.9795140373378937
2019,8,3,13,215,599.0899999999999,13.54,0.9773990552337712
2019,8,3,14,215,541.66,12.64,0.9766643281763469
2019,8,3,15,215,1177.855,25.060000000000002,0.9787240364900603
2019,8,3,16,215,1567.875,36.519999999999996,0.9767073267958224
2019,8,3,17,215,832.38,14.25,0.982880415194983
2019,8,3,18,215,1202.61,21.615000000000002,0.9820265921620476
2019,8,3,19,215,193.605,4.28,0.977893132925286
2019,8,3,20,215,674.3,13.8,0.9795343318997479
2019,8,3,21,215,352.08500000000004,7.94,0.9774486274621186
2019,8,3,22,215,221.94,4.7,0.9788231053437867
2019,8,3,23,215,129.47,2.2,0.9830076465590484
2019,8,4,0,216,,,
2019,8,4,1,216,,,
2019,8,4,2,216,,,
2019,8,4,3,216,,,
2019,8,4,4,216,,,
2019,8,4,5,216,,,
2019,8,4,6,216,,,
2019,8,4,7,216,,,
2019,8,4,8,216,,,
2019,8,4,9,216,,,
2019,8,4,10,216,136.54,1.97,0.9855719935550022
2019,8,4,11,216,501.78000000000003,5.13,0.9897763960301328
2019,8,4,12,216,838.7,8.68,0.9896506498151902
2019,8,4,13,216,1151.94,17.46,0.9848429605708631
2019,8,4,14,216,1480.9,33.17,0.9776014585724897
2019,8,4,15,216,1461.95,49.065,0.9664386606929101
2019,8,4,16,216,1622.625,38.32,0.9763839457668901
2019,8,4,17,216,1197.1,19.755000000000003,0.9834976192465124
2019,8,4,18,216,1422.935,149.55,0.8949003292490522
2019,8,4,19,216,1070.7849999999999,51.199999999999996,0.9521846122237424
2019,8,4,20,216,1168.51,13.305,0.9886137046323951
2019,8,4,21,216,449.06,8.95,0.9800694784661292
2019,8,4,22,216,194.805,3.5250000000000004,0.9819049819049819
2019,8,4,23,216,92.61,1.61,0.982615268329554
2019,8,5,0,217,,,
2019,8,5,1,217,,,
2019,8,5,2,217,,,
2019,8,5,3,217,,,
2019,8,5,4,217,,,
2019,8,5,5,217,,,
2019,8,5,6,217,,,
2019,8,5,7,217,,,
2019,8,5,8,217,,,
2019,8,5,9,217,,,
2019,8,5,10,217,207.06,1.98,0.9904375543320777
2019,8,5,11,217,395.05,3.03,0.9923300847993926
2019,8,5,12,217,,,
2019,8,5,13,217,1295.95,2.33,0.9982020911300591
2019,8,5,14,217,1507.05,18.775,0.9875418864669386
2019,8,5,15,217,1720.0700000000002,101.87,0.940775666106612
2019,8,5,16,217,1831.845,30.44,0.9833828735509828
2019,8,5,17,217,1828.81,22.03,0.9879539153876018
2019,8,5,18,217,1693.85,131.95,0.922100540189509
2019,8,5,19,217,1525.715,115.96000000000001,0.9239962902639091
2019,8,5,20,217,1203.585,11.955,0.9900671743167289
2019,8,5,21,217,886.105,7.800000000000001,0.9911974314556402
2019,8,5,22,217,482.955,3.16,0.9934569473346377
2019,8,5,23,217,124.89,1.55,0.9875890783889824
2019,8,6,0,218,,,
2019,8,6,1,218,,,
2019,8,6,2,218,,,
2019,8,6,3,218,,,
2019,8,6,4,218,,,
2019,8,6,5,218,,,
2019,8,6,6,218,,,
2019,8,6,7,218,,,
2019,8,6,8,218,,,
2019,8,6,9,218,,,
2019,8,6,10,218,126.37,2.14,0.9830656010128986
2019,8,6,11,218,318.765,5.34,0.9832478471601337
2019,8,6,12,218,586.48,9.79,0.9833071886509345
2019,8,6,13,218,1188.1750000000002,23.88,0.979901950470259
2019,8,6,14,218,1475.06,21.55,0.9853904247962795
2019,8,6,15,218,1582.705,65.725,0.9584729940197321
2019,8,6,16,218,1263.52,25.49,0.9798261998227175
2019,8,6,17,218,1577.15,30.33,0.9807691088355579
2019,8,6,18,218,881.785,32.295,0.9633754259825241
2019,8,6,19,218,1035.685,56.915,0.9450460323360867
2019,8,6,20,218,1056.095,13.705,0.9870229477461782
2019,8,6,21,218,650.23,10.3,0.9841594512710887
2019,8,6,22,218,396.76,6.385,0.9839071478979736
2019,8,6,23,218,113.21,1.68,0.9851603215263669
2019,8,7,0,219,,,
2019,8,7,1,219,,,
2019,8,7,2,219,,,
2019,8,7,3,219,,,
2019,8,7,4,219,,,
2019,8,7,5,219,,,
2019,8,7,6,219,,,
2019,8,7,7,219,,,
2019,8,7,8,219,,,
2019,8,7,9,219,,,
2019,8,7,10,219,53.61,1.03,0.9807871665734005
2019,8,7,11,219,254.69,4.75,0.9813498763202324
2019,8,7,12,219,132.885,2.815,0.9788162697068894
2019,8,7,13,219,525.875,12.035,0.9771143332541004
2019,8,7,14,219,570.685,12.88,0.9774306316093817
2019,8,7,15,219,1173.845,33.925,0.9710992507528677
2019,8,7,16,219,938.5050000000001,20.85,0.9777838157495164
2019,8,7,17,219,1043.3249999999998,22.82,0.9781276208276424
2019,8,7,18,219,475.69,12.09,0.9745842880867792
2019,8,7,19,219,145.7,3.4699999999999998,0.9761839396019217
2019,8,7,20,219,781.74,17.92,0.9770767774451864
2019,8,7,21,219,570.65,11.295,0.980206781740121
2019,8,7,22,219,219.74,4.81,0.9781104942204424
2019,8,7,23,219,,,
2019,8,8,0,220,,,
2019,8,8,1,220,,,
2019,8,8,2,220,,,
2019,8,8,3,220,,,
2019,8,8,4,220,,,
2019,8,8,5,220,,,
2019,8,8,6,220,,,
2019,8,8,7,220,,,
2019,8,8,8,220,,,
2019,8,8,9,220,,,
2019,8,8,10,220,,,
2019,8,8,11,220,281.86,6.864999999999999,0.9756439367061661
2019,8,8,12,220,545.19,13.155000000000001,0.9758707973367083
2019,8,8,13,220,709.7049999999999,16.445,0.9768284005326155
2019,8,8,14,220,1063.99,32.045,0.9698822357352982
2019,8,8,15,220,1257.6100000000001,48.7,0.9612757532144305
2019,8,8,16,220,1251.65,33.725,0.9730555666520194
2019,8,8,17,220,1410.085,32.975,0.9766148849182852
2019,8,8,18,220,1498.7849999999999,103.755,0.9307739268807733
2019,8,8,19,220,1482.6799999999998,142.97,0.9035732592332802
2019,8,8,20,220,1042.87,12.035,0.9884597313183809
2019,8,8,21,220,719.09,8.14,0.9886801373958753
2019,8,8,22,220,240.875,3.9699999999999998,0.9835184224182667
2019,8,8,23,220,,,
2019,8,9,0,221,,,
2019,8,9,1,221,,,
2019,8,9,2,221,,,
2019,8,9,3,221,,,
2019,8,9,4,221,,,
2019,8,9,5,221,,,
2019,8,9,6,221,,,
2019,8,9,7,221,,,
2019,8,9,8,221,,,
2019,8,9,9,221,,,
2019,8,9,10,221,194.65,1.88,0.9903416388389417
2019,8,9,11,221,464.245,5.5,0.9881528072461739
2019,8,9,12,221,840.21,7.84,0.9906689994168124
2019,8,9,13,221,1188.04,18.105,0.9847606141207367
2019,8,9,14,221,1370.615,40.3,0.970597140699613
2019,8,9,15,221,1457.695,53.775000000000006,0.9631095668161035
2019,8,9,16,221,1648.95,38.519999999999996,0.976639679796234
2019,8,9,17,221,1514.0,34.754999999999995,0.9770442536327608
2019,8,9,18,221,1427.65,44.19,0.9690470353377928
2019,8,9,19,221,973.315,62.135,0.936161468794789
2019,8,9,20,221,1126.595,13.809999999999999,0.9877418238142368
2019,8,9,21,221,861.795,7.285,0.9915467135455648
2019,8,9,22,221,437.16499999999996,3.165,0.9927601706449509
2019,8,9,23,221,110.98,1.4,0.9873851144350333
2019,8,10,0,222,,,
2019,8,10,1,222,,,
2019,8,10,2,222,,,
2019,8,10,3,222,,,
2019,8,10,4,222,,,
2019,8,10,5,222,,,
2019,8,10,6,222,,,
2019,8,10,7,222,,,
2019,8,10,8,222,,,
2019,8,10,9,222,,,
2019,8,10,10,222,176.85,1.93,0.9890867967203845
2019,8,10,11,222,450.985,6.385,0.9858421011785314
2019,8,10,12,222,826.885,6.82,0.9917521783561196
2019,8,10,13,222,1068.02,15.685,0.9853139454317336
2019,8,10,14,222,1430.51,30.695,0.9785426176678248
2019,8,10,15,222,1441.01,49.254999999999995,0.9658191129832548
2019,8,10,16,222,896.21,20.26,0.9773936912107654
2019,8,10,17,222,1440.4650000000001,39.64,0.9724811085309257
2019,8,10,18,222,991.63,55.615,0.9439155733489305
2019,8,10,19,222,869.84,37.435,0.9569633495815322
2019,8,10,20,222,1229.8049999999998,18.595,0.9848797167030545
2019,8,10,21,222,681.73,8.075,0.9881551347307584
2019,8,10,22,222,389.78499999999997,3.31,0.9915081391023256
2019,8,10,23,222,88.65,1.53,0.9827411167512691
2019,8,11,0,223,,,
2019,8,11,1,223,,,
2019,8,11,2,223,,,
2019,8,11,3,223,,,
2019,8,11,4,223,,,
2019,8,11,5,223,,,
2019,8,11,6,223,,,
2019,8,11,7,223,,,
2019,8,11,8,223,,,
2019,8,11,9,223,,,
2019,8,11,10,223,175.72,1.66,0.9905531527430003
2019,8,11,11,223,477.93999999999994,8.185,0.9828744193831862
2019,8,11,12,223,844.255,6.074999999999999,0.9928043067556602
2019,8,11,13,223,1188.245,13.295000000000002,0.9888112300072796
2019,8,11,14,223,1469.74,26.755000000000003,0.9817960999904745
2019,8,11,15,223,1682.4099999999999,58.485,0.9652373678235389
2019,8,11,16,223,1314.495,27.91,0.9787675114777918
2019,8,11,17,223,1421.94,33.05,0.9767571064883188
2019,8,11,18,223,1259.3000000000002,79.695,0.9367148415786549
2019,8,11,19,223,922.5450000000001,29.04,0.9685218607222412
2019,8,11,20,223,1022.91,18.18,0.9822271754113265
2019,8,11,21,223,557.08,9.5,0.9829467939972715
2019,8,11,22,223,361.83,5.1850000000000005,0.9856700660531189
2019,8,11,23,223,156.9,2.46,0.9843212237093689
2019,8,12,0,224,,,
2019,8,12,1,224,,,
2019,8,12,2,224,,,
2019,8,12,3,224,,,
2019,8,12,4,224,,,
2019,8,12,5,224,,,
2019,8,12,6,224,,,
2019,8,12,7,224,,,
2019,8,12,8,224,,,
2019,8,12,9,224,,,
2019,8,12,10,224,166.46,1.7,0.9897873362970083
2019,8,12,11,224,456.81499999999994,7.545,0.9834834670490242
2019,8,12,12,224,830.98,6.57,0.9920936725312282
2019,8,12,13,224,1177.8000000000002,15.21,0.9870860927152317
2019,8,12,14,224,1464.225,56.870000000000005,0.9611603407946184
2019,8,12,15,224,,,
2019,8,12,16,224,1443.81,33.57,0.9767490182226194
2019,8,12,17,224,1572.325,38.68,0.9753994880193344
2019,8,12,18,224,1624.19,127.24,0.9216594117683276
2019,8,12,19,224,1107.665,108.03999999999999,0.9024614842935365
2019,8,12,20,224,941.1700000000001,16.044999999999998,0.9829520702954834
2019,8,12,21,224,505.27,8.105,0.9839590713875749
2019,8,12,22,224,108.22,2.27,0.9790242099427093
2019,8,12,23,224,103.31,1.9,0.9816087503629851
2019,8,13,0,225,,,
2019,8,13,1,225,,,
2019,8,13,2,225,,,
2019,8,13,3,225,,,
2019,8,13,4,225,,,
2019,8,13,5,225,,,
2019,8,13,6,225,,,
2019,8,13,7,225,,,
2019,8,13,8,225,,,
2019,8,13,9,225,,,
2019,8,13,10,225,122.72,2.15,0.982480443285528
2019,8,13,11,225,280.40999999999997,4.6850000000000005,0.9832923219571342
2019,8,13,12,225,763.785,11.97,0.9843280504330407
2019,8,13,13,225,741.115,16.055,0.978336695384657
2019,8,13,14,225,529.36,12.21,0.9769344113646667
2019,8,13,15,225,631.975,14.465,0.9771114363701096
2019,8,13,16,225,771.595,18.665,0.9758098484308478
2019,8,13,17,225,983.185,24.740000000000002,0.9748368821737516
2019,8,13,18,225,1055.3000000000002,36.655,0.9652658011939733
2019,8,13,19,225,626.4200000000001,20.305,0.9675856454136204
2019,8,13,20,225,504.72,11.75,0.9767197654144872
2019,8,13,21,225,598.37,9.48,0.9841569597406287
2019,8,13,22,225,191.205,3.51,0.9816427394681102
2019,8,13,23,225,93.61,1.7,0.9818395470569383
2019,8,14,0,226,,,
2019,8,14,1,226,,,
2019,8,14,2,226,,,
2019,8,14,3,226,,,
2019,8,14,4,226,,,
2019,8,14,5,226,,,
2019,8,14,6,226,,,
2019,8,14,7,226,,,
2019,8,14,8,226,,,
2019,8,14,9,226,,,
2019,8,14,10,226,98.09,1.84,0.9812417167907024
2019,8,14,11,226,293.385,5.585,0.9809635802784737
2019,8,14,12,226,413.32,8.91,0.9784428529952579
2019,8,14,13,226,649.98,14.795,0.977237761161882
2019,8,14,14,226,699.655,17.105,0.9755522364593978
2019,8,14,15,226,1269.875,31.270000000000003,0.9753755290875086
2019,8,14,16,226,1798.7,47.605000000000004,0.9735336632012008
2019,8,14,17,226,1391.355,34.44,0.9752471511584031
2019,8,14,18,226,1594.22,66.33,0.9583934463248486
2019,8,14,19,226,1044.135,64.985,0.9377618794504542
2019,8,14,20,226,1066.6,14.69,0.9862272642040127
2019,8,14,21,226,856.7,8.125,0.9905159332321699
2019,8,14,22,226,329.795,2.715,0.9917676132142695
2019,8,14,23,226,,,
2019,8,15,0,227,,,
2019,8,15,1,227,,,
2019,8,15,2,227,,,
2019,8,15,3,227,,,
2019,8,15,4,227,,,
2019,8,15,5,227,,,
2019,8,15,6,227,,,
2019,8,15,7,227,,,
2019,8,15,8,227,,,
2019,8,15,9,227,,,
2019,8,15,10,227,149.29,2.01,0.9865362716859803
2019,8,15,11,227,340.985,5.25,0.9846034283032978
2019,8,15,12,227,531.335,8.065,0.984821252129071
2019,8,15,13,227,1051.455,21.21,0.9798279526941238
2019,8,15,14,227,808.515,21.415,0.9735131692052714
2019,8,15,15,227,1035.94,23.76,0.9770643087437496
2019,8,15,16,227,1346.4850000000001,27.085,0.9798846626587002
2019,8,15,17,227,1300.9099999999999,27.174999999999997,0.979110776302742
2019,8,15,18,227,1387.205,30.97,0.9776745326033283
2019,8,15,19,227,1228.95,200.595,0.8367752959843769
2019,8,15,20,227,888.885,17.22,0.9806274152449417
2019,8,15,21,227,677.5450000000001,10.2,0.9849456493664627
2019,8,15,22,227,226.81,3.395,0.985031524183237
2019,8,15,23,227,,,
2019,8,16,0,228,,,
2019,8,16,1,228,,,
2019,8,16,2,228,,,
2019,8,16,3,228,,,
2019,8,16,4,228,,,
2019,8,16,5,228,,,
2019,8,16,6,228,,,
2019,8,16,7,228,,,
2019,8,16,8,228,,,
2019,8,16,9,228,,,
2019,8,16,10,228,156.25,2.14,0.9863040000000001
2019,8,16,11,228,371.57,4.425,0.9880910730145059
2019,8,16,12,228,803.845,8.36,0.9895999850717488
2019,8,16,13,228,1077.31,25.075,0.9767244340069247
2019,8,16,14,228,1110.215,45.305,0.9591925888228856
2019,8,16,15,228,1577.82,41.845,0.9734792308374847
2019,8,16,16,228,1774.2800000000002,57.29,0.9677108460896815
2019,8,16,17,228,1748.615,35.1,0.9799269707740126
2019,8,16,18,228,1503.4099999999999,31.994999999999997,0.9787183802156432
2019,8,16,19,228,1167.33,80.215,0.9312833560347118
2019,8,16,20,228,1165.745,28.700000000000003,0.9753805506350016
2019,8,16,21,228,745.735,7.75,0.9896075683721429
2019,8,16,22,228,358.23,3.09,0.9913742567624153
2019,8,16,23,228,77.87,1.24,0.9840760241428022
2019,8,17,0,229,,,
2019,8,17,1,229,,,
2019,8,17,2,229,,,
2019,8,17,3,229,,,
2019,8,17,4,229,,,
2019,8,17,5,229,,,
2019,8,17,6,229,,,
2019,8,17,7,229,,,
2019,8,17,8,229,,,
2019,8,17,9,229,,,
2019,8,17,10,229,53.34,1.08,0.9797525309336333
2019,8,17,11,229,89.88,1.9499999999999997,0.9783044058744993
2019,8,17,12,229,207.19,4.705,0.9772913750663641
2019,8,17,13,229,538.42,12.875,0.9760874410311653
2019,8,17,14,229,754.2,18.85,0.9750066295412357
2019,8,17,15,229,766.48,18.65,0.9756679887276902
2019,8,17,16,229,769.335,19.905,0.9741270057907154
2019,8,17,17,229,1383.335,35.885,0.974059067398714
2019,8,17,18,229,1185.49,29.4,0.9752001282170241
2019,8,17,19,229,1052.18,123.06,0.8830428253720847
2019,8,17,20,229,747.4100000000001,11.66,0.9843994594666917
2019,8,17,21,229,653.525,8.535,0.9869400558509621
2019,8,17,22,229,289.365,4.83,0.9833082784718263
2019,8,17,23,229,63.02,1.15,0.9817518248175183
2019,8,18,0,230,,,
2019,8,18,1,230,,,
2019,8,18,2,230,,,
2019,8,18,3,230,,,
2019,8,18,4,230,,,
2019,8,18,5,230,,,
2019,8,18,6,230,,,
2019,8,18,7,230,,,
2019,8,18,8,230,,,
2019,8,18,9,230,,,
2019,8,18,10,230,99.63,2.45,0.9754090133493927
2019,8,18,11,230,254.10500000000002,6.27,0.9753251608587001
2019,8,18,12,230,506.54,11.965,0.9763789631618431
2019,8,18,13,230,856.525,29.409999999999997,0.9656635824990515
2019,8,18,14,230,1063.745,35.015,0.9670832765371399
2019,8,18,15,230,1589.78,61.665000000000006,0.9612116141856106
2019,8,18,16,230,1750.255,88.72,0.9493102433645383
2019,8,18,17,230,1697.2649999999999,48.4,0.9714835338029123
2019,8,18,18,230,1579.58,22.955,0.9854676559591791
2019,8,18,19,230,1275.705,139.45,0.8906878941448062
2019,8,18,20,230,743.0,17.125,0.9769515477792732
2019,8,18,21,230,723.4300000000001,8.655,0.9880361610660326
2019,8,18,22,230,317.90999999999997,2.91,0.990846465980938
2019,8,18,23,230,,,
2019,8,19,0,231,,,
2019,8,19,1,231,,,
2019,8,19,2,231,,,
2019,8,19,3,231,,,
2019,8,19,4,231,,,
2019,8,19,5,231,,,
2019,8,19,6,231,,,
2019,8,19,7,231,,,
2019,8,19,8,231,,,
2019,8,19,9,231,,,
2019,8,19,10,231,124.87,1.7,0.9863858412749259
2019,8,19,11,231,396.745,3.825,0.9903590467428701
2019,8,19,12,231,764.745,6.83,0.9910689183976358
2019,8,19,13,231,994.2349999999999,32.05,0.9677641603846173
