0,6,2
6,6,2
12,6,2
18,6,2
24,6,2
30,6,2
36,6,2
42,6,2
48,6,2
54,6,2
60,6,2
66,6,2
72,6,2
78,6,2
84,6,2
90,6,2
96,6,2
102,6,2
108,6,2
114,6,2
120,6,2
126,6,2
132,6,2
138,6,2
144,6,2
150,6,2
156,6,2
162,6,2
168,6,2
174,6,2
180,6,2
186,6,2
192,6,2
198,6,2
204,6,2
210,6,2
216,6,2
222,6,2
228,6,2
234,6,2
240,6,2
246,6,2
252,6,2
258,6,2
264,6,2
270,6,2
276,6,2
282,6,2
288,6,2
294,6,2
300,6,2
306,6,2
312,6,2
318,6,2
324,6,2
330,6,2
336,6,2
342,6,2
348,6,2
354,6,2
360,6,2
366,6,2
372,6,2
378,6,2
384,6,2
390,6,2
396,6,2
402,6,2
408,6,2
414,6,2
420,6,2
426,6,2
432,6,2
438,6,2
444,6,2
450,6,2
456,6,2
462,6,2
468,6,2
474,6,2
480,6,2
486,6,2
492,6,2
498,6,2
504,6,2
510,6,2
516,6,2
522,6,2
528,6,2
534,6,2
540,6,2
546,6,2
552,6,2
558,6,2
564,6,2
570,6,2
576,6,2
582,6,2
588,6,2
594,6,2
600,6,2
606,6,2
612,6,2
618,6,2
624,6,2
630,6,2
636,6,2
642,6,2
648,6,2
654,6,2
660,6,2
666,6,2
672,6,2
678,6,2
684,6,2
690,6,2
696,6,2
702,6,2
708,6,2
714,6,2
720,6,2
726,6,2
732,6,2
738,6,2
744,6,2
750,6,2
756,6,2
762,6,2
768,6,2
774,6,2
780,6,2
786,6,2
792,6,2
798,6,2
804,6,2
810,6,2
816,6,2
822,6,2
828,6,2
834,6,2
840,6,2
846,6,2
852,6,2
858,6,2
864,6,2
870,6,2
876,6,2
882,6,2
888,6,2
894,6,2
900,6,2
906,6,2
912,6,2
918,6,2
924,6,2
930,6,2
936,6,2
942,6,2
948,6,2
954,6,2
960,6,2
966,6,2
972,6,2
978,6,2
984,6,2
990,6,2
996,6,2
1002,6,2
1008,6,2
1014,6,2
1020,6,2
1026,6,2
1032,6,2
1038,6,2
1044,6,2
1050,6,2
1056,6,2
1062,6,2
1068,6,2
1074,6,2
1080,6,2
1086,6,2
1092,6,2
1098,6,2
1104,6,2
1110,6,2
1116,6,2
1122,6,2
1128,6,2
1134,6,2
1140,6,2
1146,6,2
1152,6,2
1158,6,2
1164,6,2
1170,6,2
1176,6,2
1182,6,2
1188,6,2
1194,6,2
1200,6,2
1206,6,2
1212,6,2
1218,6,2
1224,6,2
1230,6,2
1236,6,2
1242,6,2
1248,6,2
1254,6,2
1260,6,2
1266,6,2
1272,6,2
1278,6,2
1284,6,2
1290,6,2
1296,6,2
1302,6,2
1308,6,2
1314,6,2
1320,6,2
1326,6,2
1332,6,2
1338,6,2
1344,6,2
1350,6,2
1356,6,2
1362,6,2
1368,6,2
1374,6,2
1380,6,2
1386,6,2
1392,6,2
1398,6,2
1404,6,2
1410,6,2
1416,6,2
1422,6,2
1428,6,2
