year,month,day,hour,doy,wind_u
2020,2,28,21,59,2.1469238538711624
2020,2,28,22,59,2.1340174819672697
2020,2,28,23,59,2.1702089727626657
2020,2,29,0,60,2.190493319128251
2020,2,29,1,60,2.181068687981562
2020,2,29,2,60,2.195452375314555
2020,2,29,3,60,2.256339825146556
2020,2,29,4,60,2.254585659711155
2020,2,29,5,60,2.237252815955113
2020,2,29,6,60,2.2391774709424173
2020,2,29,7,60,2.2759383029937075
2020,2,29,8,60,2.4654921842849675
2020,2,29,9,60,2.6555153028750413
2020,2,29,10,60,2.662646145692692
2020,2,29,11,60,2.6945753976905227
2020,2,29,12,60,2.714697075125852
2020,2,29,13,60,2.740948555808028
2020,2,29,14,60,2.7829906536574756
2020,2,29,15,60,2.7109392664245133
2020,2,29,16,60,2.673257165143217
2020,2,29,17,60,2.6443216471118216
2020,2,29,18,60,2.617673660912148
2020,2,29,19,60,2.5827717906263277
2020,2,29,20,60,2.540951798431652
2020,2,29,21,60,2.487479862045249
2020,2,29,22,60,2.440321513514394
2020,2,29,23,60,2.387756769239032
2020,3,1,0,61,2.331653193668444
2020,3,1,1,61,2.314587815172726
2020,3,1,2,61,2.335359386266914
2020,3,1,3,61,2.3039243975571675
2020,3,1,4,61,2.275536323041057
2020,3,1,5,61,2.281648138858115
2020,3,1,6,61,2.3050982728663687
2020,3,1,7,61,2.3189071445083136
2020,3,1,8,61,2.406134448047101
2020,3,1,9,61,2.4317579328110304
2020,3,1,10,61,2.4645779536144437
2020,3,1,11,61,2.5037803837438988
2020,3,1,12,61,2.5027003558944614
2020,3,1,13,61,2.503817922727804
2020,3,1,14,61,2.492824474878746
2020,3,1,15,61,2.478557314808292
2020,3,1,16,61,2.4099900145190265
2020,3,1,17,61,2.2671189879624896
2020,3,1,18,61,2.1725770569973495
2020,3,1,19,61,2.1029109593666937
2020,3,1,20,61,2.0101795023128126
2020,3,1,21,61,1.896154056638731
2020,3,1,22,61,1.8937672029120947
2020,3,1,23,61,1.8711139902496612
2020,3,2,0,62,1.7887425106914392
2020,3,2,1,62,1.8749758132189043
2020,3,2,2,62,1.8711921964661304
2020,3,2,3,62,1.8421112148721033
2020,3,2,4,62,1.7867099311254078
2020,3,2,5,62,1.7571823920353424
2020,3,2,6,62,1.7401193597261186
2020,3,2,7,62,1.765934449720397
2020,3,2,8,62,1.8304428473749168
2020,3,2,9,62,1.90078542877803
2020,3,2,10,62,1.9706251442092468
2020,3,2,11,62,2.0254312786486124
2020,3,2,12,62,2.0747895680487423
2020,3,2,13,62,2.091663341314111
2020,3,2,14,62,2.050962480077108
2020,3,2,15,62,2.0145942432324926
2020,3,2,16,62,1.98261806750478
2020,3,2,17,62,2.027003223599641
2020,3,2,18,62,2.054685878043201
2020,3,2,19,62,2.111700556035654
2020,3,2,20,62,2.1674858323052124
2020,3,2,21,62,2.2073944645693837
2020,3,2,22,62,2.225358432492331
2020,3,2,23,62,2.233085206679476
2020,3,3,0,63,2.2298560720014677
2020,3,3,1,63,2.20159860186686
2020,3,3,2,63,2.1618166636733687
2020,3,3,3,63,2.169702196479946
2020,3,3,4,63,2.1499989223027263
2020,3,3,5,63,2.1124294379731454
2020,3,3,6,63,2.1006281199079613
2020,3,3,7,63,2.0706336897055757
2020,3,3,8,63,1.9989326663223945
2020,3,3,9,63,2.0132983662256
2020,3,3,10,63,2.037293597562643
2020,3,3,11,63,2.140305261771384
2020,3,3,12,63,2.1746635988527445
2020,3,3,13,63,2.187040514671141
2020,3,3,14,63,2.1904534339578516
2020,3,3,15,63,2.03803342837044
2020,3,3,16,63,1.9150400758538488
2020,3,3,17,63,1.8790065616157205
2020,3,3,18,63,1.8608095391676955
2020,3,3,19,63,1.779329610477221
2020,3,3,20,63,1.8549550706817055
2020,3,3,21,63,2.0175960422150023
2020,3,3,22,63,2.1564482468227344
2020,3,3,23,63,2.2763023529313715
2020,3,4,0,64,2.4718120775167187
2020,3,4,1,64,2.8098363549481604
2020,3,4,2,64,2.840955390543371
2020,3,4,3,64,2.8290232237022575
2020,3,4,4,64,2.8225466247642563
2020,3,4,5,64,2.832016028969873
2020,3,4,6,64,2.874874257567061
2020,3,4,7,64,2.8730061065711556
2020,3,4,8,64,2.942655438744156
2020,3,4,9,64,3.383757562395026
2020,3,4,10,64,3.351136234260329
2020,3,4,11,64,3.372472845268505
2020,3,4,12,64,3.3560740281315304
2020,3,4,13,64,3.2620908317041764
2020,3,4,14,64,3.2331837123051375
2020,3,4,15,64,3.0465544991153948
2020,3,4,16,64,2.8418827696340387
2020,3,4,17,64,2.625048507125182
2020,3,4,18,64,2.4994665288434645
2020,3,4,19,64,2.492431977429842
2020,3,4,20,64,2.5242614187439036
2020,3,4,21,64,2.526743586296862
2020,3,4,22,64,2.52571957364997
2020,3,4,23,64,2.520956815067003
2020,3,5,0,65,2.5430930846385755
2020,3,5,1,65,2.5803020383102337
2020,3,5,2,65,2.637259625764664
2020,3,5,3,65,2.627494797576335
2020,3,5,4,65,2.5906150920760114
2020,3,5,5,65,2.548667623748492
2020,3,5,6,65,2.5048361676662316
2020,3,5,7,65,2.5064135870524127
2020,3,5,8,65,2.5226288639751115
2020,3,5,9,65,2.5125230566829773
2020,3,5,10,65,2.512354913317569
2020,3,5,11,65,2.4954498575656126
2020,3,5,12,65,2.4798422429448785
2020,3,5,13,65,2.4403895529227224
2020,3,5,14,65,2.4234500864355195
2020,3,5,15,65,2.39070905391074
2020,3,5,16,65,2.323514272720507
2020,3,5,17,65,2.246814307980623
2020,3,5,18,65,2.266534005463301
2020,3,5,19,65,2.2015563705099668
2020,3,5,20,65,2.1441459690621807
2020,3,5,21,65,1.982241895603564
2020,3,5,22,65,1.8295301808287228
2020,3,5,23,65,1.7422567356222185
2020,3,6,0,66,1.7403500680647026
2020,3,6,1,66,1.727872266227061
2020,3,6,2,66,1.7095196134082622
2020,3,6,3,66,1.682237374793024
2020,3,6,4,66,1.6534473203242621
2020,3,6,5,66,1.6508133349535834
2020,3,6,6,66,1.6673742833530754
2020,3,6,7,66,1.7080360414818436
2020,3,6,8,66,1.711955737051274
2020,3,6,9,66,1.634993781486218
2020,3,6,10,66,1.5494721555286213
2020,3,6,11,66,1.4648311315684666
2020,3,6,12,66,1.4229517026492748
2020,3,6,13,66,1.4051496215944184
2020,3,6,14,66,1.3504756556608855
2020,3,6,15,66,1.357246749882778
2020,3,6,16,66,1.3617561203243853
2020,3,6,17,66,1.3535429034708026
2020,3,6,18,66,1.3480551732611672
2020,3,6,19,66,1.3534873770571094
2020,3,6,20,66,1.3908417942914002
2020,3,6,21,66,1.446961011105282
2020,3,6,22,66,1.510484792494456
2020,3,6,23,66,1.603873963828842
2020,3,7,0,67,1.688622912367724
2020,3,7,1,67,1.7311146959618688
2020,3,7,2,67,1.771410448997562
2020,3,7,3,67,1.7939494805839504
2020,3,7,4,67,1.823967372651277
2020,3,7,5,67,1.8925612630541415
2020,3,7,6,67,2.0012092492838094
2020,3,7,7,67,2.0817319338847025
2020,3,7,8,67,2.0918799725337305
2020,3,7,9,67,2.072982222386142
2020,3,7,10,67,2.07207659439943
2020,3,7,11,67,2.115337145101466
2020,3,7,12,67,2.181487873301837
2020,3,7,13,67,2.2514652316740387
2020,3,7,14,67,2.330252520331483
2020,3,7,15,67,2.3575238100764153
2020,3,7,16,67,2.3589815739513993
2020,3,7,17,67,2.3335066809987612
2020,3,7,18,67,2.31115221608324
2020,3,7,19,67,2.266599698685135
2020,3,7,20,67,2.2316446481721153
2020,3,7,21,67,2.212190069763267
2020,3,7,22,67,2.2241626594425186
2020,3,7,23,67,2.2505588216251624
2020,3,8,0,68,2.281250069216288
2020,3,8,1,68,2.314399338191036
2020,3,8,2,68,2.333621644136971
2020,3,8,3,68,2.345390115591238
2020,3,8,4,68,2.3480843197485974
2020,3,8,5,68,2.3590582160435387
2020,3,8,6,68,2.3708141745031712
2020,3,8,7,68,2.364179159097934
2020,3,8,8,68,2.4143828576980946
2020,3,8,9,68,2.490016871707506
2020,3,8,10,68,2.495168315186324
2020,3,8,11,68,2.491612278523475
2020,3,8,12,68,2.515137490499539
2020,3,8,13,68,2.5539809540954006
2020,3,8,14,68,2.597629407631123
2020,3,8,15,68,2.539429905459164
2020,3,8,16,68,2.4150648159057053
2020,3,8,17,68,2.2626698363075635
2020,3,8,18,68,2.238595616691887
2020,3,8,19,68,2.2289668673202145
2020,3,8,20,68,2.222670484832289
2020,3,8,21,68,2.2225039055912097
2020,3,8,22,68,2.2357723722773537
2020,3,8,23,68,2.245757741996125
2020,3,9,0,69,2.249590628665275
2020,3,9,1,69,2.259139607696149
2020,3,9,2,69,2.274672926411238
2020,3,9,3,69,2.2670055889486096
2020,3,9,4,69,2.2569435771376978
2020,3,9,5,69,2.2575817398640856
2020,3,9,6,69,2.236099274262194
2020,3,9,7,69,2.184965703748216
2020,3,9,8,69,2.163665458630698
2020,3,9,9,69,2.264585888611056
2020,3,9,10,69,2.3661444813178023
2020,3,9,11,69,2.4608170166644454
2020,3,9,12,69,2.5403073792079467
2020,3,9,13,69,2.5622958390303934
2020,3,9,14,69,2.558879791495024
2020,3,9,15,69,2.5139964618012547
2020,3,9,16,69,2.3696137090803706
2020,3,9,17,69,2.28505010927452
2020,3,9,18,69,2.264525669824375
2020,3,9,19,69,2.2848843120956053
2020,3,9,20,69,2.3363369639727773
2020,3,9,21,69,2.3608108173546114
2020,3,9,22,69,2.344477449045044
2020,3,9,23,69,2.311779429939322
2020,3,10,0,70,2.278088191884443
2020,3,10,1,70,2.2523231538687045
2020,3,10,2,70,2.222800307151627
2020,3,10,3,70,2.1728312272008736
2020,3,10,4,70,2.111609054762385
2020,3,10,5,70,2.112557696168155
2020,3,10,6,70,2.06465404239435
2020,3,10,7,70,2.031814470036819
2020,3,10,8,70,2.05406883099526
2020,3,10,9,70,2.134582130850177
2020,3,10,10,70,2.2316618535397383
2020,3,10,11,70,2.320802863195524
