year,month,day,hour,doy,wind_u
2019,5,22,0,142,1.7124518496270273
2019,5,22,1,142,1.7031490633639317
2019,5,22,2,142,1.680101929253301
2019,5,22,3,142,1.6967255474390734
2019,5,22,4,142,1.7552258197492185
2019,5,22,5,142,1.7438899565505896
2019,5,22,6,142,1.755841579962007
2019,5,22,7,142,1.7837514647989097
2019,5,22,8,142,1.7807188266753307
2019,5,22,9,142,1.7874559453851409
2019,5,22,10,142,1.800339983889529
2019,5,22,11,142,1.8206081852926306
2019,5,22,12,142,1.8417347884793593
2019,5,22,13,142,1.9151113544557155
2019,5,22,14,142,1.9806131332250274
2019,5,22,15,142,1.9902241811064214
2019,5,22,16,142,1.934121329599971
2019,5,22,17,142,1.9425405342937867
2019,5,22,18,142,2.0199973700816507
2019,5,22,19,142,2.085864255742932
2019,5,22,20,142,2.1707620997031807
2019,5,22,21,142,2.253419705764114
2019,5,22,22,142,2.2776827183122643
2019,5,22,23,142,2.2832314274416308
2019,5,23,0,143,2.30172140186096
2019,5,23,1,143,2.3337771765568305
2019,5,23,2,143,2.3480132932484077
2019,5,23,3,143,2.352126754595549
2019,5,23,4,143,2.327757300226229
2019,5,23,5,143,2.29888066422501
2019,5,23,6,143,2.3144658070085455
2019,5,23,7,143,2.3944848767425606
2019,5,23,8,143,2.453692853634318
2019,5,23,9,143,2.521110203672783
2019,5,23,10,143,2.628390969519086
2019,5,23,11,143,2.67196420707981
2019,5,23,12,143,2.672334655138433
2019,5,23,13,143,2.607309766248914
2019,5,23,14,143,2.5303824689835714
2019,5,23,15,143,2.4852438880814156
2019,5,23,16,143,2.445452578023401
2019,5,23,17,143,2.3897823610158992
2019,5,23,18,143,2.3372672474531067
2019,5,23,19,143,2.289994870472805
2019,5,23,20,143,2.237649148195315
2019,5,23,21,143,2.180909553321366
2019,5,23,22,143,2.1466085810714306
2019,5,23,23,143,2.123435548032535
2019,5,24,0,144,2.0821719835376236
2019,5,24,1,144,2.0280549014906315
2019,5,24,2,144,1.991351167270348
2019,5,24,3,144,1.937494657853674
2019,5,24,4,144,1.9281197658407536
2019,5,24,5,144,1.9428270497335665
2019,5,24,6,144,1.918301556995578
2019,5,24,7,144,1.948800000099996
2019,5,24,8,144,1.9578776943398295
2019,5,24,9,144,1.9674132028642644
2019,5,24,10,144,1.956727435949769
2019,5,24,11,144,1.9502165537989329
2019,5,24,12,144,1.941563482308067
2019,5,24,13,144,1.9238750643986933
2019,5,24,14,144,1.8657700384209206
2019,5,24,15,144,1.8823707658924627
2019,5,24,16,144,1.934117132969029
2019,5,24,17,144,1.9662064807124364
2019,5,24,18,144,2.0271366023381017
2019,5,24,19,144,2.075165135911803
2019,5,24,20,144,2.1053003796837713
2019,5,24,21,144,2.110469484468822
2019,5,24,22,144,2.1194186091970635
2019,5,24,23,144,2.1545787462544332
2019,5,25,0,145,2.1859340650948633
2019,5,25,1,145,2.1899326913589507
2019,5,25,2,145,2.2348488508211712
2019,5,25,3,145,2.2557785938655215
2019,5,25,4,145,2.2649512845694098
2019,5,25,5,145,2.2922995838838682
2019,5,25,6,145,2.3367075694901818
2019,5,25,7,145,2.4090990717308376
2019,5,25,8,145,2.5160212163875366
2019,5,25,9,145,2.565030235554092
2019,5,25,10,145,2.628862518232225
2019,5,25,11,145,2.6724231659001227
2019,5,25,12,145,2.6820200978410744
2019,5,25,13,145,2.677054338900767
2019,5,25,14,145,2.691593376043989
2019,5,25,15,145,2.66073669326187
2019,5,25,16,145,2.6096106645409387
2019,5,25,17,145,2.5611361435516553
2019,5,25,18,145,2.502728197122238
2019,5,25,19,145,2.4293218732173827
2019,5,25,20,145,2.3781378546870684
2019,5,25,21,145,2.340840869456322
2019,5,25,22,145,2.325076416077985
2019,5,25,23,145,2.33037523491034
2019,5,26,0,146,2.320755412255158
2019,5,26,1,146,2.307900368655461
2019,5,26,2,146,2.319341529139548
2019,5,26,3,146,2.3183709628561937
2019,5,26,4,146,2.3070972860978896
2019,5,26,5,146,2.2976525774065677
2019,5,26,6,146,2.2521641500885954
2019,5,26,7,146,2.226659316293464
2019,5,26,8,146,2.182079268818522
2019,5,26,9,146,2.1391874115180456
2019,5,26,10,146,2.1462953597983825
2019,5,26,11,146,2.168300584899642
2019,5,26,12,146,2.1900532491205627
2019,5,26,13,146,2.240289973593656
2019,5,26,14,146,2.2596845127369773
2019,5,26,15,146,2.2464899235428675
2019,5,26,16,146,2.1612071340716508
2019,5,26,17,146,2.083793027617016
2019,5,26,18,146,2.0137577428944406
2019,5,26,19,146,1.9830120800763376
2019,5,26,20,146,1.9871598774948243
2019,5,26,21,146,1.9873269797087039
2019,5,26,22,146,1.9864693409488843
2019,5,26,23,146,1.9908941160095543
2019,5,27,0,147,1.9776365773513125
2019,5,27,1,147,1.9390344398975494
2019,5,27,2,147,1.9346008900630909
2019,5,27,3,147,1.931218024011792
2019,5,27,4,147,1.9439666257903192
2019,5,27,5,147,1.9426900869600896
2019,5,27,6,147,1.9001228962897767
2019,5,27,7,147,1.868397892414531
2019,5,27,8,147,1.8733842529976457
2019,5,27,9,147,1.892204235213792
2019,5,27,10,147,1.9155878628236043
2019,5,27,11,147,1.9342273899092373
2019,5,27,12,147,1.8985098639603653
2019,5,27,13,147,1.8366969237892272
2019,5,27,14,147,1.878287443985724
2019,5,27,15,147,1.8750476448983633
2019,5,27,16,147,1.9022482991060379
2019,5,27,17,147,1.9292730763260448
2019,5,27,18,147,1.9009351351330401
2019,5,27,19,147,1.9036045739241687
2019,5,27,20,147,1.9142594383744533
2019,5,27,21,147,1.9327440716271294
2019,5,27,22,147,1.955717192428416
2019,5,27,23,147,1.9641474609674425
2019,5,28,0,148,1.9853080187136123
2019,5,28,1,148,2.0350499222474334
2019,5,28,2,148,2.0709337873863767
2019,5,28,3,148,2.080971747088161
2019,5,28,4,148,2.078017318904868
2019,5,28,5,148,2.0846888175672187
2019,5,28,6,148,2.0885161449864844
2019,5,28,7,148,2.11054387929007
2019,5,28,8,148,2.128882393483577
2019,5,28,9,148,2.124003619257344
2019,5,28,10,148,2.131697569821971
2019,5,28,11,148,2.13825652247269
2019,5,28,12,148,2.13641076788194
2019,5,28,13,148,2.1240230763644394
2019,5,28,14,148,2.155642782954227
2019,5,28,15,148,2.1886580600882404
2019,5,28,16,148,2.2080579403982146
2019,5,28,17,148,2.2115705204968172
2019,5,28,18,148,2.214290700371156
2019,5,28,19,148,2.2544207929997753
2019,5,28,20,148,2.271540376660532
2019,5,28,21,148,2.258908517524578
2019,5,28,22,148,2.2742857363205236
2019,5,28,23,148,2.286831373766211
2019,5,29,0,149,2.328724051390545
2019,5,29,1,149,2.3707437724788556
2019,5,29,2,149,2.375020902432742
2019,5,29,3,149,2.3751933458132752
2019,5,29,4,149,2.3738614877569892
2019,5,29,5,149,2.36733534513
2019,5,29,6,149,2.3502817630286064
2019,5,29,7,149,2.375512671276784
2019,5,29,8,149,2.385361019562363
2019,5,29,9,149,2.38728002443865
2019,5,29,10,149,2.3905293613236065
2019,5,29,11,149,2.4030891147097355
2019,5,29,12,149,2.4235808820884843
2019,5,29,13,149,2.4664673982223064
2019,5,29,14,149,2.4690609161445716
2019,5,29,15,149,2.468545493562492
2019,5,29,16,149,2.4301730262748373
2019,5,29,17,149,2.403841837696001
2019,5,29,18,149,2.3465669816209718
2019,5,29,19,149,2.3726372160575853
2019,5,29,20,149,2.3777303999737733
2019,5,29,21,149,2.40271141792494
2019,5,29,22,149,2.421996844663764
2019,5,29,23,149,2.4118001760099843
2019,5,30,0,150,2.3980691810790837
2019,5,30,1,150,2.409190253075854
2019,5,30,2,150,2.3942479578502796
2019,5,30,3,150,2.390210798883905
2019,5,30,4,150,2.380326588479366
2019,5,30,5,150,2.339541058399959
2019,5,30,6,150,2.2826191008359764
2019,5,30,7,150,2.2716178235770106
2019,5,30,8,150,2.2297030182622546
2019,5,30,9,150,2.1967445864019126
2019,5,30,10,150,2.1805330010722814
2019,5,30,11,150,2.1851664631443493
2019,5,30,12,150,2.2060862868791995
2019,5,30,13,150,2.233808849371319
2019,5,30,14,150,2.231369080746299
2019,5,30,15,150,2.225669292903014
2019,5,30,16,150,2.203828117920404
2019,5,30,17,150,2.176324924772989
2019,5,30,18,150,2.094957973482727
2019,5,30,19,150,2.0223539691116352
2019,5,30,20,150,1.9811560246641837
2019,5,30,21,150,2.008434125788337
2019,5,30,22,150,2.0377205055742733
2019,5,30,23,150,2.069276881188024
2019,5,31,0,151,2.1212326982997958
2019,5,31,1,151,2.1761582040710135
2019,5,31,2,151,2.226125962651904
2019,5,31,3,151,2.2829021826686215
2019,5,31,4,151,2.3252232981609615
2019,5,31,5,151,2.3424802261070985
2019,5,31,6,151,2.335488638957431
2019,5,31,7,151,2.3630853025212852
2019,5,31,8,151,2.4012975348093297
2019,5,31,9,151,2.4293096648364605
2019,5,31,10,151,2.4509879342361334
2019,5,31,11,151,2.457931069374014
2019,5,31,12,151,2.464095920228072
2019,5,31,13,151,2.4385563688496923
2019,5,31,14,151,2.3785121178647297
2019,5,31,15,151,2.3043786322711663
2019,5,31,16,151,2.2278606972786386
2019,5,31,17,151,2.2069877995079596
2019,5,31,18,151,2.1739282669931015
2019,5,31,19,151,2.147219763141373
2019,5,31,20,151,2.121013328955091
2019,5,31,21,151,2.0789447743430896
2019,5,31,22,151,2.0493417396769704
2019,5,31,23,151,2.045502203876782
2019,6,1,0,152,2.03692619779049
2019,6,1,1,152,2.003225725277191
2019,6,1,2,152,2.0053366306411062
2019,6,1,3,152,1.9946794771193983
2019,6,1,4,152,1.980807322784079
2019,6,1,5,152,1.9865284752939782
2019,6,1,6,152,2.0108700792943184
2019,6,1,7,152,2.039434638558201
2019,6,1,8,152,2.060721095232636
2019,6,1,9,152,2.0627881267276105
2019,6,1,10,152,2.072488448394502
2019,6,1,11,152,2.131494223977227
2019,6,1,12,152,2.287027852396686
2019,6,1,13,152,2.434576055156989
2019,6,1,14,152,2.3793937918744907
2019,6,1,15,152,2.327181980275247
2019,6,1,16,152,2.3229346082498594
2019,6,1,17,152,2.321609235895939
2019,6,1,18,152,2.3026919681443148
2019,6,1,19,152,2.298318697190662
2019,6,1,20,152,2.2983698197857763
2019,6,1,21,152,2.2847357288784496
2019,6,1,22,152,2.2696675347246096
2019,6,1,23,152,2.256532079875594
2019,6,2,0,153,2.210754466534516
2019,6,2,1,153,2.10708928900085
2019,6,2,2,153,2.0567877075041046
2019,6,2,3,153,2.065061556162559
2019,6,2,4,153,2.096514160538467
2019,6,2,5,153,2.1315915095127047
2019,6,2,6,153,2.1622070767716
2019,6,2,7,153,2.2002812017504567
2019,6,2,8,153,2.246077509174823
2019,6,2,9,153,2.285330887448431
2019,6,2,10,153,2.316049081409458
2019,6,2,11,153,2.3458794971702623
2019,6,2,12,153,2.370558357693592
2019,6,2,13,153,2.3710760693470956
2019,6,2,14,153,2.377270678129653
2019,6,2,15,153,2.3618358510362283
2019,6,2,16,153,2.328155598653832
2019,6,2,17,153,2.286186618648731
2019,6,2,18,153,2.204399622752348
2019,6,2,19,153,2.148645854637906
2019,6,2,20,153,2.0935982650574614
2019,6,2,21,153,2.0654678663401427
2019,6,2,22,153,2.0710654089931997
2019,6,2,23,153,2.093058425713536
2019,6,3,0,154,2.0839750087951447
2019,6,3,1,154,2.025411787020867
2019,6,3,2,154,2.0213807322449537
2019,6,3,3,154,2.0298789099028633
2019,6,3,4,154,2.0806848501364774
2019,6,3,5,154,2.1462266876556924
2019,6,3,6,154,2.1798161402049763
2019,6,3,7,154,2.2027724744824946
2019,6,3,8,154,2.215102557702515
2019,6,3,9,154,2.22504895454738
2019,6,3,10,154,2.2375629265050487
2019,6,3,11,154,2.2352490568082937
2019,6,3,12,154,2.1980489756011217
2019,6,3,13,154,2.219683752643758
2019,6,3,14,154,2.2267527867099037
2019,6,3,15,154,2.226353343746589
2019,6,3,16,154,2.2171119809000106
2019,6,3,17,154,2.201336845188366
2019,6,3,18,154,2.1078790186417873
2019,6,3,19,154,2.09131262724159
2019,6,3,20,154,2.1012079014913407
2019,6,3,21,154,2.116679353727533
2019,6,3,22,154,2.1497690256827946
2019,6,3,23,154,2.2092474945143703
2019,6,4,0,155,2.296597315480562
2019,6,4,1,155,2.3505442432184442
2019,6,4,2,155,2.3789802329707346
2019,6,4,3,155,2.388621420292531
2019,6,4,4,155,2.386498688059597
2019,6,4,5,155,2.36898309504266
2019,6,4,6,155,2.3571566075357007
2019,6,4,7,155,2.4060290454406825
2019,6,4,8,155,2.441304399093011
2019,6,4,9,155,2.4400335829413384
2019,6,4,10,155,2.428473009231351
2019,6,4,11,155,2.431651384902195
2019,6,4,12,155,2.38594473277523
2019,6,4,13,155,2.3731499680563384
2019,6,4,14,155,2.3454075669452195
2019,6,4,15,155,2.3193026149253573
2019,6,4,16,155,2.2581580836097364
2019,6,4,17,155,2.227746625219392
2019,6,4,18,155,2.1834126529224225
2019,6,4,19,155,2.1965212350267116
2019,6,4,20,155,2.203770700378877
2019,6,4,21,155,2.2309663710873076
2019,6,4,22,155,2.276376421553536
2019,6,4,23,155,2.283839938928246
2019,6,5,0,156,2.2402064224867164
2019,6,5,1,156,2.2627812448604003
2019,6,5,2,156,2.249954814653491
2019,6,5,3,156,2.2491116733460172
2019,6,5,4,156,2.243970418929946
2019,6,5,5,156,2.224230611513655
2019,6,5,6,156,2.2114110485210148
2019,6,5,7,156,2.2106796902013643
2019,6,5,8,156,2.2079801119698326
2019,6,5,9,156,2.1801091413471214
2019,6,5,10,156,2.1447174265641245
2019,6,5,11,156,2.1237964582935627
2019,6,5,12,156,2.1421170414275896
2019,6,5,13,156,2.204735353227722
2019,6,5,14,156,2.2201751399758964
2019,6,5,15,156,2.2258104523074334
2019,6,5,16,156,2.189389036895987
2019,6,5,17,156,2.1556744484422454
2019,6,5,18,156,2.1378719584736254
2019,6,5,19,156,2.137100922915976
2019,6,5,20,156,2.1381050622468676
2019,6,5,21,156,2.1278271315575714
2019,6,5,22,156,2.1152128219691937
2019,6,5,23,156,2.1007546653495854
2019,6,6,0,157,2.1079839344153415
2019,6,6,1,157,2.1579162123891757
2019,6,6,2,157,2.1529386265798496
2019,6,6,3,157,2.1233962523064402
2019,6,6,4,157,2.100529787926769
2019,6,6,5,157,2.0924413063645897
2019,6,6,6,157,2.126891735902852
2019,6,6,7,157,2.1465785846979917
2019,6,6,8,157,2.1921670873572383
2019,6,6,9,157,2.2381195523727433
2019,6,6,10,157,2.256627076339649
2019,6,6,11,157,2.2641260743214167
2019,6,6,12,157,2.259956912236315
2019,6,6,13,157,2.2505965176757403
2019,6,6,14,157,2.2710951522687575
2019,6,6,15,157,2.29472752563987
2019,6,6,16,157,2.2771749259682608
2019,6,6,17,157,2.2135879554442934
2019,6,6,18,157,2.1660015941671364
2019,6,6,19,157,2.136702624488373
2019,6,6,20,157,2.1082849473074674
2019,6,6,21,157,2.1017767357399575
2019,6,6,22,157,2.1258375469790756
2019,6,6,23,157,2.1839830132186546
2019,6,7,0,158,2.2187715576816895
2019,6,7,1,158,2.2132648148617458
2019,6,7,2,158,2.2379486350398254
2019,6,7,3,158,2.2412872457102795
2019,6,7,4,158,2.2410537604251326
2019,6,7,5,158,2.23660189801929
2019,6,7,6,158,2.22837726439643
2019,6,7,7,158,2.2337088932525146
2019,6,7,8,158,2.2347050208334256
2019,6,7,9,158,2.2303054255584085
2019,6,7,10,158,2.212687968863148
2019,6,7,11,158,2.1954234106789343
2019,6,7,12,158,2.198607509028335
2019,6,7,13,158,2.248123557515086
2019,6,7,14,158,2.2360715964729607
2019,6,7,15,158,2.2216962279364836
2019,6,7,16,158,2.1877733339832486
2019,6,7,17,158,2.168380320887543
2019,6,7,18,158,2.128218181259002
2019,6,7,19,158,2.092575050131378
2019,6,7,20,158,2.072602901965652
2019,6,7,21,158,2.0699990832219823
2019,6,7,22,158,2.083431735844085
2019,6,7,23,158,2.1026210215831425
2019,6,8,0,159,2.1202152060522694
2019,6,8,1,159,2.131598758238878
2019,6,8,2,159,2.1424207249030416
2019,6,8,3,159,2.1465402904406448
2019,6,8,4,159,2.1429369105089293
2019,6,8,5,159,2.1461629751677522
2019,6,8,6,159,2.1474662198312506
2019,6,8,7,159,2.140963349430395
2019,6,8,8,159,2.1314495870844787
2019,6,8,9,159,2.1205711566585466
2019,6,8,10,159,2.1036854397948406
2019,6,8,11,159,2.088672183355153
2019,6,8,12,159,2.0858982103023735
2019,6,8,13,159,2.105815039242043
2019,6,8,14,159,2.1022120408222325
2019,6,8,15,159,2.1009862430752126
2019,6,8,16,159,2.090721283790647
2019,6,8,17,159,2.0845865723769914
2019,6,8,18,159,2.057136790896113
2019,6,8,19,159,2.034934324140572
2019,6,8,20,159,2.035150259878142
2019,6,8,21,159,2.0648818640558533
2019,6,8,22,159,2.101753845025727
2019,6,8,23,159,2.114819483196341
2019,6,9,0,160,2.1090140165556948
2019,6,9,1,160,2.105012338196376
2019,6,9,2,160,2.0894241433176104
2019,6,9,3,160,2.0834946853082177
2019,6,9,4,160,2.0903676222557923
2019,6,9,5,160,2.1155233726589153
2019,6,9,6,160,2.14805222211554
2019,6,9,7,160,2.1750663170022393
2019,6,9,8,160,2.181928571616507
2019,6,9,9,160,2.166110706571633
2019,6,9,10,160,2.161640150082502
2019,6,9,11,160,2.1880659536134894
2019,6,9,12,160,2.159234717528827
2019,6,9,13,160,2.064368730545196
2019,6,9,14,160,2.095279969529563
2019,6,9,15,160,2.1677931740675422
2019,6,9,16,160,2.3024928189305136
2019,6,9,17,160,2.4022333835094356
2019,6,9,18,160,2.4813780279598627
2019,6,9,19,160,2.480163294058054
2019,6,9,20,160,2.4468454779843
2019,6,9,21,160,2.4065227218442446
2019,6,9,22,160,2.3859771612870557
2019,6,9,23,160,2.387843517520613
2019,6,10,0,161,2.399014949088689
2019,6,10,1,161,2.4277595819711815
2019,6,10,2,161,2.4377883853872735
2019,6,10,3,161,2.4293047051817105
2019,6,10,4,161,2.420237693275184
2019,6,10,5,161,2.41903631229001
2019,6,10,6,161,2.444198548395498
2019,6,10,7,161,2.449958996631492
2019,6,10,8,161,2.4361677228197856
2019,6,10,9,161,2.434094968646254
2019,6,10,10,161,2.448532905134959
2019,6,10,11,161,2.4632894040633664
2019,6,10,12,161,2.472077149256286
2019,6,10,13,161,2.5137310004288196
2019,6,10,14,161,2.5457242071724604
2019,6,10,15,161,2.5699731037801694
2019,6,10,16,161,2.557206189430258
2019,6,10,17,161,2.5141705021420364
2019,6,10,18,161,2.4140472811235685
2019,6,10,19,161,2.4355252567737287
2019,6,10,20,161,2.4131274559234237
2019,6,10,21,161,2.4052644955853992
2019,6,10,22,161,2.4051527125975753
2019,6,10,23,161,2.399227069707221
